"feature","p_value","q_value","method","beta","r_squared"
"TFRC_Expr",9.13287573774051e-09,3.59521787437173e-08,"linear_regression",-0.0752657889963386,0.176987492975498
"FCGR2B_Expr",8.33019585393172e-21,1.25547951798542e-19,"linear_regression",0.0520701423805919,0.403271326923237
"PICALM_Expr",3.53122461458961e-20,4.96725595785605e-19,"linear_regression",0.226223071396341,0.39313326490572
"ARHGEF10L_Expr",1.4524394096232e-37,1.17871044396344e-35,"linear_regression",0.0472927323012712,0.620080560798067
"NFKB2_Expr",3.20579108886333e-13,2.13739688421578e-12,"linear_regression",0.0843348209532809,0.26883674278672
"N4BP2_Expr",1.16336046446217e-13,8.29287358113236e-13,"linear_regression",-0.144291163545265,0.277376616192598
"MLLT10_Expr",2.38967430049022e-12,1.5006585637007e-11,"linear_regression",-0.196276110501453,0.251630702478459
"PCM1_Expr",4.09184493835955e-14,3.04006789434459e-13,"linear_regression",-0.228107225971902,0.286080678942954
"KEAP1_Expr",7.80221094938268e-11,4.01528417151158e-10,"linear_regression",-0.1561604206715,0.220872877482162
"HSP90AA1_Expr",1.48579694642775e-11,8.56565999170094e-11,"linear_regression",-0.168153330123072,0.235649733129863
"PTPRC_Expr",1.50105513833859e-09,6.71022530062376e-09,"linear_regression",0.114441418954814,0.193878988250379
"XPO1_Expr",1.93181042988201e-09,8.52744771349591e-09,"linear_regression",-0.129667405087242,0.191537437226159
"ATRX_Expr",5.88268603505723e-08,2.1254225229402e-07,"linear_regression",-0.150229651680166,0.159243372067273
"GNAS_Expr",4.55503715841249e-14,3.350191139492e-13,"linear_regression",-0.213044835631082,0.285191999501165
"FUS_Expr",2.789366283922e-09,1.20113527736233e-08,"linear_regression",-0.153886124405101,0.18811716076644
"CD209_Expr",1.27975632077863e-13,8.88251920014113e-13,"linear_regression",0.0381016209062117,0.276577289224498
"MSH2_Expr",2.25681492846622e-17,2.26756166622082e-16,"linear_regression",-0.125549434399515,0.345693228366559
"HSP90AB1_Expr",1.08371483204392e-26,2.78858328733252e-25,"linear_regression",-0.226787500025234,0.490644227227311
"JAK2_Expr",1.41322489672625e-22,2.44418404269868e-21,"linear_regression",0.195101655506452,0.430998425939696
"ABL1_Expr",3.59863836869915e-17,3.51533655460889e-16,"linear_regression",-0.192626023049669,0.34213038967413
"SMARCB1_Expr",4.39903315193151e-24,8.43814540961407e-23,"linear_regression",-0.251482029328559,0.453597077276523
"PATZ1_Expr",1.52072633726871e-30,6.41746514327396e-29,"linear_regression",-0.224316865273383,0.540868682522786
"HIF1A_Expr",5.83705702646255e-11,3.04856196184059e-10,"linear_regression",0.0746235276444723,0.223477208235027
"CCNB1IP1_Expr",2.15932993254806e-17,2.1904741142675e-16,"linear_regression",-0.134263812923446,0.346029425073177
"PTK6_Expr",6.50212662764848e-11,3.3791840355513e-10,"linear_regression",0.0486160948627629,0.222509730312311
"CTCF_Expr",1.01023120263066e-08,3.96205917760353e-08,"linear_regression",-0.206771766315022,0.17603473970458
"TSC2_Expr",2.03964564419787e-11,1.14763037266409e-10,"linear_regression",-0.292076318541803,0.232846953353394
"EIF3E_Expr",6.21612812975343e-09,2.5617246784726e-08,"linear_regression",-0.12337769102395,0.180612195170154
"UBR5_Expr",1.66237387589288e-11,9.42905612401608e-11,"linear_regression",-0.23163601462439,0.234657402533781
"ERCC2_Expr",1.22624060619556e-13,8.61120526316978e-13,"linear_regression",-0.182049228284866,0.27693546385841
"AKT2_Expr",1.00880570184988e-13,7.240068132324e-13,"linear_regression",-0.317418726535149,0.278569938227823
"TFPT_Expr",5.05616684633276e-08,1.85862579194462e-07,"linear_regression",-0.195113296099167,0.160697598855604
"ELL_Expr",2.14801908085056e-10,1.04914820847099e-09,"linear_regression",0.119197833472317,0.211721173597687
"CRTC1_Expr",3.18465683271301e-10,1.52718770841465e-09,"linear_regression",-0.154343722631689,0.208136222293926
"CDK6_Expr",2.35883880596927e-35,1.46386761193975e-33,"linear_regression",-0.113987024673512,0.596724040891172
"SFRP4_Expr",3.95985383156712e-12,2.45743870135489e-11,"linear_regression",-0.0452323681467322,0.247245334714692
"CPEB3_Expr",1.18147016883004e-21,1.91761696633183e-20,"linear_regression",0.159224115301079,0.416717152584502
"MLLT6_Expr",6.85494470875609e-12,4.08585687442807e-11,"linear_regression",-0.147853869577568,0.242453206856258
"RNF43_Expr",1.05684770661803e-10,5.41249674991273e-10,"linear_regression",-0.0665468185895374,0.218140737000905
"YWHAE_Expr",5.00629678872004e-12,3.08868018251441e-11,"linear_regression",-0.153068577658644,0.245201103026042
"FBXW7_Expr",2.0450664460744e-11,1.14763037266409e-10,"linear_regression",0.152341173439937,0.232823433021603
"PRPF40B_Expr",9.87453502119383e-19,1.13235157036516e-17,"linear_regression",-0.126520079590398,0.369107078062318
"BCL7A_Expr",6.06895769295085e-20,8.42467153429362e-19,"linear_regression",-0.086502487291399,0.389288821845548
"SH2B3_Expr",1.16317871987377e-09,5.28132880048296e-09,"linear_regression",0.0950138091387886,0.196239684372265
