"feature","p_value","q_value","method","beta","r_squared"
"SFPQ_Expr",3.04582567073691e-08,3.84581361799071e-07,"linear_regression",-0.0538483431995919,0.166446101729526
"AKT3_Expr",2.47102795922866e-10,7.61658029785775e-09,"linear_regression",0.020541666935067,0.211553847618954
"SET_Expr",3.05475125586693e-09,5.51961951060094e-08,"linear_regression",-0.0722103406467607,0.188268436788349
"CEP89_Expr",1.54203154223655e-08,2.15473207501854e-07,"linear_regression",-0.0525734752741195,0.172957291941622
"FLT3_Expr",2.71724868631845e-10,7.9102128423937e-09,"linear_regression",-0.0221840873023706,0.210685314277964
"HNRNPA2B1_Expr",8.86096127931034e-09,1.32661248867389e-07,"linear_regression",-0.0920346329713816,0.178224861449445
"IL6ST_Expr",7.30719931567076e-10,1.82332021019594e-08,"linear_regression",0.0310860979569696,0.201588366258163
"TEC_Expr",9.25164359663848e-11,3.12765241589585e-09,"linear_regression",-0.037583893676941,0.220486097339112
"CYP2C8_Expr",1.36998882117955e-12,1.10442175738166e-10,"linear_regression",-0.0227487987648081,0.25774001242169
"NCOA2_Expr",3.20180776348846e-14,3.72832726237323e-12,"linear_regression",0.0905669195172153,0.289543404117074
"AKT1_Expr",1.88021884457629e-09,3.6490173131777e-08,"linear_regression",-0.100733126164568,0.192809530784734
"EML4_Expr",1.23904648810124e-09,2.7534007909453e-08,"linear_regression",0.0398059553001531,0.196693878673112
"NONO_Expr",4.90474134297333e-08,5.84110105390461e-07,"linear_regression",-0.0869646641459605,0.161862880990161
"HMGA2_Expr",2.60219648756283e-09,4.78438933151904e-08,"linear_regression",0.00936415251521367,0.189771264109123
"FOXO1_Expr",6.99916783740001e-12,3.66756394679761e-10,"linear_regression",0.027681159327885,0.243517192246486
"CYSLTR2_Expr",1.9560795620725e-17,6.98737195825e-15,"linear_regression",-0.0293321215426215,0.348429888813745
"SETBP1_Expr",4.23860561660026e-09,7.16461078418883e-08,"linear_regression",0.0195610933136587,0.185190943182033
