UID	AML017	AML030	AML044	AML056	AML059	AML060	AML061	AML067	AML068	AML069	AML070	AML076	AML063	AML074	AML077	AML078	AML083	AML086	AML012	AML039	AML052	AML055	AML062Ph	AML071	AML010	AML013	AML051	AML079	AML098	AML099
CTNNB1	7.64227201468192	7.28766510068181	7.67220537820799	6.97182904556268	7.45050701181669	7.12412917349218	7.4497589475539	7.4714844770106	7.11730105191401	7.34718561567076	6.89983031920352	7.44590393758405	7.56041172833358	7.48004063172935	7.59719027346063	7.2344814949183	7.31848900461605	7.27477283057277	7.70277989824734	7.70277989824734	7.43971664298171	7.29726740906288	7.2208073412308	7.29561362406038	7.24591034729766	7.50522388161198	6.89983031920352	7.19272823729111	7.48803139487882	7.47936772947234
MB21D2	5.74489299616115	6.16755370775276	4.39760146235312	4.1324189281092	4.24406426910852	6.55055720164042	5.4787785929415	4.41178951884478	4.94532215102764	5.40550168526754	5.09568678264784	4.44676734171775	5.7529406684981	4.1324189281092	4.72922251622882	5.34093605220555	5.61232294514778	5.23896919970049	5.27413483300208	5.32044405515247	5.27445437290755	4.92024449359747	6.32147222758964	5.67498903846249	4.57398832286281	4.91114761141457	5.26222036048682	6.55055720164042	4.63727044872899	5.09257611571722
CUX1	7.37175971455454	7.00050810944665	7.20504822863597	7.19547654793141	7.42064867068644	7.16814651910962	7.21282864320672	7.25371450145104	7.33509958978179	7.43617430839546	7.14066186419978	7.41924209022407	7.38804377698918	7.1056550095943	7.18121986787975	7.03517861942613	6.97726464049869	7.14733894107006	6.97726464049869	7.21469458788674	7.43617430839546	7.43382954863503	6.9835034370007	7.18456829110462	7.12603173470498	7.20588551857133	7.07590007631418	7.42014225376192	7.12675146542733	7.00102215496628
CYLD	6.27197572446039	6.19503498447711	6.91723184536144	6.85188180052006	6.63513838844066	7.00837654316074	6.7805860166193	6.27620037539777	6.72752254787795	6.63082041144411	6.41789007772673	6.27815272387775	6.29389432043063	6.5201794797603	6.66151907815275	6.39163584865213	6.2783280175721	6.97200342143948	6.15210212251081	6.45794538125019	6.69349297856511	6.78196677021178	6.94251806434402	6.79496332434836	6.29873990038664	6.40767334542813	6.15210212251081	6.78573485587729	7.00837654316074	6.73252767111139
CYP2C8	3.32032216732473	3.57315367185489	4.07376061715166	3.32837767148223	5.29338760869346	1.59997323167758	3.02233925650559	2.50598652952979	4.31376194478903	0.885245524341355	3.28421385946365	4.53424484562443	3.62482843170466	4.40186404386567	3.72092657321519	3.54945949095627	3.21180640961721	5.29338760869346	2.89447631636782	0.906618616305153	3.85481814403631	2.64920332751012	3.3771702003215	2.84729979374314	4.52594457481679	4.6753972278879	3.02910349511092	4.18223721898283	0.885245524341355	3.25181415815169
DAXX	5.72637804362535	5.63216979411969	5.98968143106275	6.09397359573951	5.69549218634896	5.79697341895378	6.10123703250486	6.13063425722249	5.90744865002351	5.88299818970302	6.13063425722249	6.05871447273536	5.68825058856177	5.68479327678862	5.91040521579313	5.9597279362278	5.78257019482472	5.95219075356042	5.84667461639034	5.7453916321752	6.07705339495388	5.66487861232023	5.96136685992354	6.12578962356569	6.06981289928003	5.85337379381868	5.92999451706436	6.06268686455498	5.63216979411969	5.77392537383429
DCTN1	4.99131830976327	5.21051469674449	4.89895931536279	5.34115609146979	5.29878576372985	5.21217651055536	4.92006198375545	5.12767626067273	5.48142713132787	5.05391913589971	5.44934142851466	5.41557716256047	5.63025018892727	4.90242411032199	5.08145450660412	5.28760389137454	5.36605542677402	5.3462755347889	5.61579449459956	5.23997708607692	5.56989663136735	5.1452676726609	5.37677289866285	5.54122662816796	4.87348954684065	5.00410997077393	5.02854913682182	5.63025018892727	4.87348954684065	5.08913227910819
DDB2	6.40400864143157	7.27503653633617	6.9510878462944	6.47202606759715	6.47190974326293	6.09719812153525	6.10436251021331	6.91657481624256	6.28269372965474	5.75781788840261	6.65903656308208	6.62370806759541	6.96755618573029	5.75781788840261	6.62284274372604	6.3249690552758	6.49111214562438	6.952987187363	6.28243172995063	6.88223185517037	7.27503653633617	6.97726064135403	7.1235996270535	6.77837610373347	6.14750484467275	5.80256245380293	6.44056003982219	6.57698354615911	6.71459149977682	6.90593635208765
DDIT3	6.48077160089747	6.9313656584536	6.33219177105078	6.68006222158804	6.40281640174888	6.40313276504126	6.63559095372734	6.66701560906434	7.06724461962748	6.43545653629284	7.06724461962748	6.08629939850236	6.30030133878457	6.12410376609253	6.08629939850236	6.47884591041808	6.53493599653292	6.62255814863639	6.46282715335426	6.39796832246282	6.30739581005604	7.04937908888531	6.80068364430279	6.77743743603706	6.72875935962732	6.73384954445903	6.12802925771884	6.99354061614443	6.5599238152036	6.44916920669684
DDX3X	6.95412737102152	6.95620524593245	6.64670088564608	6.23205060358446	6.56861663004377	6.42594384424486	6.38683460359009	6.71964627893907	6.15711996958409	6.31991537413767	5.9525661551021	6.12358563172162	6.68139554917124	6.62568573694197	6.59833971337623	6.73390537926026	6.4951612544162	5.9525661551021	7.04312960392789	6.9276383138793	6.72032047754377	6.63065999202553	6.53623485409638	6.41659626112119	6.3326951557523	6.63332852827283	7.04312960392789	6.39506294619626	6.68463224450878	6.20879439452571
DDX5	8.23546925677958	8.04697480624942	8.31953957822912	8.68963942466677	8.68814407549115	8.78873579750685	8.62386777347365	8.12527220482907	8.82291553098909	8.41719286086946	9.04981292825726	8.71540253787213	8.43928447175679	9.04981292825726	8.44881452940642	8.49219562806787	8.2954999613647	9.0377721928427	8.55662927299131	8.26061067726902	8.16406645312069	8.55954263198959	8.703292714034	8.24761613166718	8.70622279896851	8.61303811109767	8.04697480624942	8.7493732667966	8.85305243348765	8.46284451790196
DDX6	5.37486409876311	5.17830780533764	5.58671906279775	5.22375256022414	5.45173525992387	5.96285240645095	5.55055184630335	5.96285240645095	5.22570511679353	5.0441598444344	5.27835672746867	5.41422518075159	5.3004401775044	5.25686954734189	5.05829874938658	5.38056596668385	5.22281220610391	5.40710866170351	5.74824678028091	5.29605417869381	5.59674395189385	5.67509465468024	5.44806633091269	5.5066834890128	5.34626270959135	5.32209429422583	5.35985051152145	5.95899436213962	5.44198772111901	5.0441598444344
DDX10	6.791000121727	6.35991005515844	6.71486979476275	7.22224607826728	6.94874129747941	7.45543228429935	6.85034050732719	6.93953136653846	6.89283579506239	6.92659537737935	6.90340417008553	7.00935890466299	6.87612939659186	7.45543228429935	6.92547064318557	6.91741043756288	7.04218056385537	7.02210150037937	6.35991005515844	6.76155495741632	6.931589912687	6.98056771685674	6.99319102467171	6.77309892193061	6.89776836594058	6.84614588906701	7.32198168074076	6.69884006919521	6.87388058241255	7.01996146187474
ZNF384	6.06525637202729	6.27293381026622	6.49962084295092	6.59317383415343	6.15753240556375	6.19882592098465	6.27513368966746	5.88915978502242	6.41836225997504	6.29974820416644	6.54625028395662	6.23798627019628	6.29832114669177	6.37337466246146	5.90749356912544	6.49218658791006	6.40652216384185	6.47591650180136	5.88915978502242	6.23639874397475	6.31440326031689	6.2542460673994	6.10616659369758	6.66823645427289	6.30030859252409	6.36522153977121	5.91923136489519	6.66823645427289	6.19656287865614	6.10561707246682
DNM2	5.80914052848413	5.98354569902563	5.79887448108707	6.13540609562262	5.98675341669428	6.11608438883216	5.99385490075024	5.54535813569801	5.94435989884419	5.89486962624275	5.9835505145784	5.78828538890479	6.36589603904034	5.80107463304827	5.58976722859764	5.62592554448116	5.8748739851848	6.22486408883285	6.29915817452312	5.59222752406719	6.12720390507139	5.59981908545892	6.24154077680885	5.80889576224254	5.92098929749633	5.8661261075827	5.57739496368084	6.36589603904034	5.54535813569801	5.72622642855742
DNMT3A	5.84531436071796	5.52550577091431	6.28468714829873	6.15929180565412	6.0030855047839	5.51812792376262	6.38260516932433	6.51732251078337	6.11668732525906	5.94960781908483	6.55178608417399	6.52133400484115	5.99254663105088	6.28083529847663	6.2094106737168	6.03001815865967	5.96484617565476	6.1255720882375	5.86422821147354	5.51812792376262	6.55178608417399	6.21649558604241	6.02615367066979	6.12057937449044	6.04359660314054	6.06679683668375	6.16295950796521	6.5171451311705	5.60284956346936	6.08994078092124
EBF1	3.06701568729615	3.48787384949985	3.64457928102493	3.94025168535151	4.26354323793728	2.97635760002815	4.75821973208711	3.74300628901631	4.49650675688124	3.31042426655473	4.12107584376198	4.74659807374568	3.689478666328	2.97635760002815	4.63746024300006	3.68781476624115	3.26482148780276	4.87654323699539	4.5253507281384	3.39366520009343	3.8876315941489	4.3217901201758	5.0048438755774	4.05639072423036	4.09592433947847	3.77927020850421	4.06006987209304	5.0048438755774	3.7190242907927	3.52775135454478
EGFR	2.18631053458227	2.51171142866873	1.870407647862	1.88149987618987	1.93610338271433	3.58331525466954	3.06625887922332	2.74984310177476	2.98614455941963	2.5283944816595	3.05261331305658	2.418420487947	2.20440554085012	2.29707659272127	2.16936134195057	3.32080342341191	2.79103112140824	2.66164844001616	2.6536548204897	1.870407647862	2.74364721021063	2.59642513782558	3.26303257016884	2.79899877755696	2.10797991477576	2.20730575483571	2.24382932903975	3.58331525466954	2.22266645764584	2.42847920036944
EIF1AX	7.42475270251529	6.61045573564867	7.14187728119537	7.85989556023314	7.69373664488919	7.37788665225945	7.42568632209758	7.97058012299399	7.97454909794248	7.32275503010826	7.76229579313027	8.08873013876033	7.70563590676458	8.11293868784277	7.46637852036806	7.14902502158649	7.2826125448778	7.39731994065295	6.62015149716144	7.04651912744111	7.09021523730644	8.11293868784277	7.86253495367876	7.20472027581873	7.63238919351458	7.75824556826968	7.9883242484141	6.61045573564867	7.56230545234957	7.37936030632046
ARID2	6.43249440326141	6.33054970338721	6.55510576351598	7.09090571347381	6.49274083096159	6.69784760831572	6.72353470333957	6.33054970338721	6.87127730296807	6.59011021957183	7.09090571347381	6.94007125141286	6.41645405513144	7.09048530184865	6.47550541818051	6.50957524318697	6.51191366468967	6.97010115706341	6.33950801110985	6.55464603694088	6.4255490994673	6.82361195737224	6.74094294806918	6.84038154516992	6.98510186239758	6.90191594116137	6.5906870019344	6.48132088543279	7.0269307169531	6.67363890292776
EIF4A2	9.32705119825041	9.21783587814972	9.50711207143795	9.16201689080221	9.72265664490255	9.20953129432599	9.51526733960994	9.21081440616164	9.59433975540967	9.49731861084391	9.73128196346097	9.75457874430557	9.3307617852076	9.81387573486895	9.3743507938023	9.38338616637803	9.25156047417347	9.70102412053125	9.37549182246077	9.61273626261626	9.60435180886737	9.81387573486895	9.50998614945313	9.49059659387719	9.58582875588574	9.74271315907093	9.48356755003399	9.16201689080221	9.55070530790577	9.64714933551802
ELF3	4.07840012318699	3.2262792236405	3.51525180218171	3.60734326332965	3.91372666297074	4.3911107516366	4.08613616151174	3.82449876189086	4.46417498466431	3.54683387694111	4.27442575011394	3.48116419493428	3.77517464759381	3.35105671245846	4.0147431103153	3.62884802191972	3.2262792236405	4.58003692266549	4.15713189608016	3.90760287750834	3.57101130535781	4.37002109935696	4.48890135786583	4.32420335446301	3.73283731503636	3.77470608812459	3.39407038937209	4.58003692266549	3.94603178295354	3.75857073983406
ELF4	7.01349022025319	7.22594223592666	7.50711451972879	7.16899084733022	6.90340314186411	6.99791584516496	7.05905671583579	7.04940897928513	7.17484176494248	6.95375916289448	7.34621992877727	7.50711451972879	6.76162000343184	6.72946920866919	6.84112688225041	6.98587704121825	7.06708095026611	6.94841362564488	7.02985669674735	6.82218592780191	7.23084379101412	7.23115974772509	6.74695865574921	7.48208324163049	7.0012081927684	7.05923181314262	6.79266707519677	6.72946920866919	7.12790825705625	6.9713280189381
ELK4	4.07100996840289	3.81021065898893	3.81522747599474	4.16209995350217	3.62192254849855	3.97786968044805	3.66001697596675	3.82201431822472	4.48198650890451	3.77865285808521	4.0535632356092	4.0605293375273	3.70867562333387	3.80826233388988	3.62192254849855	3.77197464450522	3.6300621105381	4.69383908101322	3.91173244113687	3.73439639099301	4.02751247724866	3.92215387995203	4.39150838822374	4.35721020646017	3.78758437973054	3.99968561204094	3.93443706754873	4.69383908101322	3.79707236057497	3.81188021142679
ELN	2.1343504013471	1.89015697483132	2.19145731715834	1.52407631747802	1.97688942264095	2.06596936269631	1.86921390147898	2.02067112117833	2.20129457982058	2.02939361428932	2.69263629112546	2.4050761905634	1.76556211696891	2.11611547168144	1.91177888078305	2.60814346874876	2.27556791694777	2.37373120984717	2.69263629112546	1.54557819390582	1.7150066891065	2.03340480663148	1.98181218481321	2.26160203959537	2.44944107693354	2.14884241520443	1.52407631747802	2.64019179739055	2.15499386071385	2.30933424973085
FLCN	5.44773036824952	5.88035492445544	5.47538057242681	5.40318963437919	5.35593970812213	5.02788425714171	5.48724934292899	5.17112526544019	5.42984382355881	5.2761554427244	5.1988094458683	4.92447884327508	5.54216210166112	5.09254585031952	5.25739562145772	5.58720520252123	5.29958119912821	4.99396662445871	5.88035492445544	5.15406113530461	5.56252301371651	5.21781761455591	5.53724719972322	5.44563461336445	4.92447884327508	5.06095574619966	5.39566784818022	5.82453631233054	5.34787249152571	5.4342184310176
EP300	7.31214717251338	7.09204362165574	7.01204662524194	7.25273163191295	7.04727310532485	7.49426304708005	7.14490992201162	7.01983999683083	7.10701194465523	6.89450741683869	6.7924189666122	7.47385977898589	7.24721595014896	6.69772263388533	7.01954289348316	6.69772263388533	6.86875111359606	7.14811058833632	7.45456360063073	6.88748381825823	6.90678323940098	6.97133222863272	7.25174871739146	7.24117671635145	6.86711828521541	6.81625233430004	6.72726186037418	6.86626403755973	7.49426304708005	6.83469447438497
EPAS1	6.54611460923133	6.41012276664755	4.59446520400821	4.4665272252816	4.56984207012794	5.60519038763005	6.16012557466444	4.60529456925676	5.44435040779255	5.95546803113476	4.88863853213777	4.67563287672723	6.41932088113496	4.4665272252816	5.18904087249062	6.08577495311977	6.40215173577864	4.57293328934907	6.54611460923133	5.56143408995612	4.87312276268992	4.88899750720859	4.80523624147862	4.70095213083534	4.5720413002246	4.96902930503656	4.96940588439299	5.4141973928355	5.12941582714904	6.52445690412937
EPS15	7.75811081457398	7.5250990533687	7.89143207564797	8.27884023171032	7.64284975565231	7.79799785810411	8.09808507941873	8.12837833174324	8.0318542200403	7.81982803433933	7.46752807715193	7.92941048880912	7.46752807715193	7.83675480161472	7.62445590436312	7.7120241474124	7.58440296114464	8.02119137768266	7.92853436659976	7.64531172261388	7.73950996422392	8.27884023171032	7.84035142558063	7.92323829001234	8.19604700190541	8.14193348472111	7.85473954959447	7.57275924611706	8.11767587033104	7.81765903963732
ERBB2	3.6410408591724	4.00095149505256	3.78171971859174	2.75580814874958	3.31561646155264	3.96948361600652	4.34876233012229	4.33446622634717	4.3083545635143	3.50572210597454	4.17264344384006	3.8886132857684	3.72579634859629	3.45409661727619	3.99929356030749	3.27047048732139	3.83144253319976	4.41955698255586	3.73954059672142	2.75580814874958	4.3801971568523	4.175006526665	4.2229006553841	4.00565264727766	3.38297417664577	3.51746200336093	3.63432507822098	4.41955698255586	2.79977909227133	3.50116696042745
ERBB3	3.37307760645089	3.62954052174833	3.97076540271254	3.29182931777374	4.08303848635517	3.91434841336567	4.0623624697163	3.28617845858152	4.13383375420179	3.23612679026529	4.25296117871435	3.77705919153528	3.40791872101947	3.63118025161476	3.91155223899963	3.80385438464413	3.07114173006983	4.38685862627222	4.05024087177559	3.07114173006983	3.45699636901872	3.8324008976117	4.39161037140673	4.14012781451584	3.46834486723489	3.49161735846529	3.3661578373742	4.39161037140673	3.79633876522549	3.91122772039195
ERCC2	4.95907981814008	5.09121290560658	4.68284559474449	5.15161348326759	5.05969441560054	5.05706204861132	5.40257030535856	5.21484179114898	5.27535635235145	5.09218591160248	5.68853008606964	5.66238338574095	5.0703920834614	5.14687789632885	5.1627925448891	5.13962741823775	4.84170101884282	5.68332011655008	5.39628300536487	5.05057325869997	5.68853008606964	5.34018528152014	5.27675645881838	4.77840975675294	5.24642330327687	5.07700563191743	5.40625979570511	4.68284559474449	5.02623453002691	5.33901306501047
