Column_Label,Type
MYB_Mut,Mutation
GJA8_Mut,Mutation
GRM4_Mut,Mutation
KCNH7_Mut,Mutation
GRM3_Mut,Mutation
UBR5_Mut,Mutation
ARHGEF10_Mut,Mutation
BCORL1_Mut,Mutation
ACOT2_Mut,Mutation
ETV6_Mut,Mutation
TENM2_Mut,Mutation
EP300_Mut,Mutation
JAK3_Mut,Mutation
NFIA_Mut,Mutation
TOPAZ1_Mut,Mutation
IGFN1_Mut,Mutation
BRAF_Mut,Mutation
PRPH_Mut,Mutation
MPL_Mut,Mutation
NOS1_Mut,Mutation
RBBP6_Mut,Mutation
RIT1_Mut,Mutation
DSCAM_Mut,Mutation
GNAS_Mut,Mutation
TMPRSS6_Mut,Mutation
CHD7_Mut,Mutation
CREBBP_Mut,Mutation
SYCP2_Mut,Mutation
HUNK_Mut,Mutation
MAP2_Mut,Mutation
RPGRIP1_Mut,Mutation
TCTN2_Mut,Mutation
MYO1A_Mut,Mutation
RIMS1_Mut,Mutation
NBEAL2_Mut,Mutation
PCDH1_Mut,Mutation
SPEG_Mut,Mutation
FILIP1_Mut,Mutation
CTCF_Mut,Mutation
FOLR4_Mut,Mutation
CNTNAP3B_Mut,Mutation
TSHZ2_Mut,Mutation
SERPINI1_Mut,Mutation
FER1L6_Mut,Mutation
NAV3_Mut,Mutation
HIST1H1C_Mut,Mutation
PAPPA2_Mut,Mutation
CHD2_Mut,Mutation
RANBP17_Mut,Mutation
SI_Mut,Mutation
FBLN2_Mut,Mutation
MYH14_Mut,Mutation
C6_Mut,Mutation
BRINP1_Mut,Mutation
DUOX1_Mut,Mutation
FRYL_Mut,Mutation
SCN5A_Mut,Mutation
COL12A1_Mut,Mutation
EPHA3_Mut,Mutation
SNCAIP_Mut,Mutation
PRPF8_Mut,Mutation
ADAMTSL1_Mut,Mutation
AS3MT_Mut,Mutation
SUSD5_Mut,Mutation
CHD6_Mut,Mutation
COL6A6_Mut,Mutation
MYO6_Mut,Mutation
UNC80_Mut,Mutation
HTR4_Mut,Mutation
WDR72_Mut,Mutation
MYO16_Mut,Mutation
KIF2B_Mut,Mutation
ATG2A_Mut,Mutation
BMP2K_Mut,Mutation
CALR_Mut,Mutation
TBL1XR1_Mut,Mutation
SETD2_Mut,Mutation
MYC_Mut,Mutation
TMEM132D_Mut,Mutation
KCNMA1_Mut,Mutation
RSPH6A_Mut,Mutation
CACNA2D3_Mut,Mutation
MXRA5_Mut,Mutation
SH3KBP1_Mut,Mutation
NUP98_Mut,Mutation
NFE2_Mut,Mutation
SUZ12_Mut,Mutation
WDR87_Mut,Mutation
LOXHD1_Mut,Mutation
ZFHX4_Mut,Mutation
SLC9B1P1_Mut,Mutation
RIN3_Mut,Mutation
UGT2B10_Mut,Mutation
GRIK2_Mut,Mutation
ZNF285_Mut,Mutation
STAG1_Mut,Mutation
NLRP1_Mut,Mutation
DGKI_Mut,Mutation
MMRN2_Mut,Mutation
EYS_Mut,Mutation
KAT6B_Mut,Mutation
PKD1L2_Mut,Mutation
GRIN2B_Mut,Mutation
SCN1A_Mut,Mutation
MSH2_Mut,Mutation
KIF26A_Mut,Mutation
PAPD7_Mut,Mutation
RIMBP3_Mut,Mutation
SEMA5A_Mut,Mutation
ABCC8_Mut,Mutation
PCDH15_Mut,Mutation
WDR52_Mut,Mutation
DMBT1_Mut,Mutation
OTOGL_Mut,Mutation
TBL3_Mut,Mutation
SGSM1_Mut,Mutation
TIAM1_Mut,Mutation
XIRP1_Mut,Mutation
RSL1D1_Mut,Mutation
BARHL1_Mut,Mutation
TPTE2_Mut,Mutation
AQR_Mut,Mutation
PPIL4_Mut,Mutation
NEO1_Mut,Mutation
TRPM3_Mut,Mutation
MED14_Mut,Mutation
MAN2C1_Mut,Mutation
IARS_Mut,Mutation
DOCK3_Mut,Mutation
INCENP_Mut,Mutation
MDM1_Mut,Mutation
PRKAR2B_Mut,Mutation
CLCA2_Mut,Mutation
CHI3L1_Mut,Mutation
SENP1_Mut,Mutation
MTUS2_Mut,Mutation
SCN9A_Mut,Mutation
DOCK4_Mut,Mutation
MED13_Mut,Mutation
EFCC1_Mut,Mutation
KDM5C_Mut,Mutation
AGR3_Mut,Mutation
XKR4_Mut,Mutation
CTSD_Mut,Mutation
SLC4A1_Mut,Mutation
SLC5A1_Mut,Mutation
FSTL1_Mut,Mutation
CCDC129_Mut,Mutation
SART1_Mut,Mutation
PIKFYVE_Mut,Mutation
WNT7B_Mut,Mutation
APBB2_Mut,Mutation
ADAMTS6_Mut,Mutation
CREB5_Mut,Mutation
SLC4A2_Mut,Mutation
SLC44A1_Mut,Mutation
HTR1D_Mut,Mutation
PGBD5_Mut,Mutation
SERPINA11_Mut,Mutation
PTPRS_Mut,Mutation
USP9X_Mut,Mutation
APCDD1_Mut,Mutation
FLNB_Mut,Mutation
SSC5D_Mut,Mutation
CADPS2_Mut,Mutation
POLQ_Mut,Mutation
TMC3_Mut,Mutation
CCDC141_Mut,Mutation
PXDNL_Mut,Mutation
NPR3_Mut,Mutation
SPRED2_Mut,Mutation
ARHGEF10L_Mut,Mutation
COL19A1_Mut,Mutation
LRRIQ1_Mut,Mutation
IMPG1_Mut,Mutation
A1CF_Mut,Mutation
ESPL1_Mut,Mutation
CA10_Mut,Mutation
SCN11A_Mut,Mutation
CHIA_Mut,Mutation
TNIK_Mut,Mutation
CAPN6_Mut,Mutation
HERC1_Mut,Mutation
RSAD2_Mut,Mutation
KLHL9_Mut,Mutation
LGALS13_Mut,Mutation
ROS1_Mut,Mutation
HUWE1_Mut,Mutation
WDFY4_Mut,Mutation
GRIN2A_Mut,Mutation
BAI3_Mut,Mutation
LRRN1_Mut,Mutation
TRPM1_Mut,Mutation
FAM135B_Mut,Mutation
POLI_Mut,Mutation
PLXNA4_Mut,Mutation
HIST1H3C_Mut,Mutation
MYO7B_Mut,Mutation
AMOTL2_Mut,Mutation
NRAP_Mut,Mutation
KPNB1_Mut,Mutation
CNTN4_Mut,Mutation
KAT2A_Mut,Mutation
GRIP1_Mut,Mutation
RAB33B_Mut,Mutation
ADAMTS15_Mut,Mutation
ZNF467_Mut,Mutation
CFP_Mut,Mutation
CTNNA2_Mut,Mutation
PC_Mut,Mutation
ADAMTS16_Mut,Mutation
CLTCL1_Mut,Mutation
PRKAG3_Mut,Mutation
UBTF_Mut,Mutation
DIAPH2_Mut,Mutation
TMEM132C_Mut,Mutation
SATB2_Mut,Mutation
TNS1_Mut,Mutation
HTR3D_Mut,Mutation
IBTK_Mut,Mutation
KIAA1549_Mut,Mutation
PPIC_Mut,Mutation
TSKS_Mut,Mutation
GLDC_Mut,Mutation
TTBK1_Mut,Mutation
CDH20_Mut,Mutation
EED_Mut,Mutation
GIT2_Mut,Mutation
KCNH6_Mut,Mutation
MAN2A2_Mut,Mutation
TENM4_Mut,Mutation
DPF2_Mut,Mutation
ADAMTS12_Mut,Mutation
KRT14_Mut,Mutation
FREM3_Mut,Mutation
COL22A1_Mut,Mutation
MAPK13_Mut,Mutation
SLC30A2_Mut,Mutation
CLPX_Mut,Mutation
CERS3_Mut,Mutation
PRR14_Mut,Mutation
PIGS_Mut,Mutation
PTPRA_Mut,Mutation
CACNA1D_Mut,Mutation
MARCH11_Mut,Mutation
EPB41L2_Mut,Mutation
SGK223_Mut,Mutation
HEPH_Mut,Mutation
NTRK3_Mut,Mutation
DLG3_Mut,Mutation
CARNS1_Mut,Mutation
CDON_Mut,Mutation
SLC13A1_Mut,Mutation
AARS2_Mut,Mutation
ULK1_Mut,Mutation
TGFBI_Mut,Mutation
CSN2_Mut,Mutation
CRHR2_Mut,Mutation
FGD6_Mut,Mutation
ATG2B_Mut,Mutation
GABRB3_Mut,Mutation
BTBD2_Mut,Mutation
RTL1_Mut,Mutation
AGBL1_Mut,Mutation
CYP2S1_Mut,Mutation
KCNB1_Mut,Mutation
HEG1_Mut,Mutation
NPAP1_Mut,Mutation
NR1H4_Mut,Mutation
TTC17_Mut,Mutation
A4GALT_Mut,Mutation
ROBO1_Mut,Mutation
SMR3B_Mut,Mutation
SPEF2_Mut,Mutation
WWC1_Mut,Mutation
TAF1L_Mut,Mutation
DSTYK_Mut,Mutation
ADARB2_Mut,Mutation
STK24_Mut,Mutation
SALL4_Mut,Mutation
TGFBR3_Mut,Mutation
LPIN3_Mut,Mutation
SLC12A1_Mut,Mutation
RIPK1_Mut,Mutation
SAMD7_Mut,Mutation
NPNT_Mut,Mutation
SPG11_Mut,Mutation
CNTNAP1_Mut,Mutation
RBMS1_Mut,Mutation
BMP3_Mut,Mutation
BRINP2_Mut,Mutation
TET1_Mut,Mutation
CYTIP_Mut,Mutation
PUM1_Mut,Mutation
ZNF644_Mut,Mutation
NLRP3_Mut,Mutation
BAIAP3_Mut,Mutation
REXO1_Mut,Mutation
ZNF518B_Mut,Mutation
KCNG4_Mut,Mutation
CDH24_Mut,Mutation
PPP1R3A_Mut,Mutation
KMT2D_Mut,Mutation
ADAMTS7_Mut,Mutation
CTNND2_Mut,Mutation
ZIC2_Mut,Mutation
CPS1_Mut,Mutation
CELSR2_Mut,Mutation
C2orf71_Mut,Mutation
ARID1B_Mut,Mutation
CRY1_Mut,Mutation
ZBTB47_Mut,Mutation
WDR43_Mut,Mutation
TRPM4_Mut,Mutation
MYT1_Mut,Mutation
FAM155A_Mut,Mutation
ZNF687_Mut,Mutation
SF3A1_Mut,Mutation
frameshift_variant,Mutation
missense_variant,Mutation
stop_gained,Mutation
inframe_deletion,Mutation
protein_altering_variant,Mutation
splice_acceptor_variant,Mutation
splice_donor_variant,Mutation
start_lost,Mutation
inframe_insertion,Mutation
stop_lost,Mutation
