Sample_ID,Compound_ID,Chemical_compound,EC50,SLOPE,MAX,MIN,C_1,C_2,C_3,C_4,C_5,V_1,V_2,V_3,V_4,V_5,DSS,sDSS
Healthy_12,FIMM003791,Masitinib,510.0,-1.2,100,51.1,1.0,10,100,1000,10000,100.9,79.4,96.9,65.6,51.1,6.9,1.87
Healthy_12,FIMM003774,Lestaurtinib,34.2,-1.0,100,74.3,0.1,1,10,100,1000,107.7,94.7,95.0,80.8,74.3,3.1,-0.83
Healthy_12,FIMM023820,Sunitinib,1000.0,-2.5,100,83.8,0.1,1,10,100,1000,105.5,99.5,99.0,83.8,83.8,1.8,0.3
Healthy_12,FIMM000143,Lovastatin,10000.0,-2.5,100,89.1,1.0,10,100,1000,10000,108.0,99.4,104.6,108.4,89.1,0.0,
Healthy_12,FIMM003734,Cediranib,1000.0,-2.5,100,82.7,0.1,1,10,100,1000,98.9,111.2,116.5,89.1,82.7,1.3,-0.07
Healthy_12,FIMM133840,PD184352,831.5,-2.5,100,71.5,1.0,10,100,1000,10000,108.3,104.1,104.3,82.4,71.5,3.2,0.73
Healthy_12,FIMM100375,Volasertib,97.1,-0.7,100,66.8,0.1,1,10,100,1000,105.5,101.5,88.1,88.8,66.8,2.7,-0.97
Healthy_12,FIMM100418,JQ1,311.8,-1.3,100,32.6,1.0,10,100,1000,10000,101.2,107.5,85.6,46.0,32.6,11.7,0.73
Healthy_12,FIMM100382,Neratinib,350.5,-2.5,100,75.0,0.1,1,10,100,1000,126.8,126.8,137.8,101.5,75.0,0.8,-1.53
Healthy_12,FIMM003749,BMS-754807,12.9,-0.3,100,56.1,1.0,10,100,1000,10000,88.1,68.8,86.9,56.1,66.1,11.5,4.33
Healthy_12,FIMM133874,SGX-523,5000.0,-1.0,100,89.6,0.5,5,50,500,5000,95.9,99.7,100.0,89.6,97.3,0.0,0.0
Healthy_12,FIMM003793,Vismodegib,10000.0,-1.0,100,86.5,1.0,10,100,1000,10000,103.3,92.0,100.9,97.6,91.0,0.0,0.0
Healthy_12,FIMM133780,GSK-1904529A,10000.0,-1.7,100,88.0,1.0,10,100,1000,10000,105.5,98.2,89.5,88.0,94.3,0.9,-0.27
Healthy_12,FIMM003756,Ruxolitinib,371.9,-2.5,100,54.2,1.0,10,100,1000,10000,103.2,75.3,105.7,54.2,66.0,7.9,3.2
Healthy_12,FIMM133821,Tozasertib,10000.0,-0.4,100,76.7,1.0,10,100,1000,10000,107.7,94.6,81.1,97.6,76.7,1.5,-1.87
Healthy_12,FIMM003751,Trametinib,250.0,-2.5,100,86.7,0.0,0,0,0,250,100.9,103.5,100.2,86.7,86.7,0.9,0.3
Healthy_12,FIMM023833,Quizartinib,117.5,-0.8,100,72.8,0.1,1,10,100,1000,97.9,96.0,93.4,91.1,72.8,1.7,0.5
Healthy_12,FIMM115484,Venetoclax,189.5,-0.7,100,58.9,1.0,10,100,1000,10000,105.3,92.2,82.9,71.7,58.9,7.0,-0.73
Healthy_12,FIMM003782,Lenalidomide,100000.0,-2.5,100,84.5,10.0,100,1000,10000,100000,110.0,114.1,106.2,84.5,89.9,1.3,-0.5
Healthy_12,FIMM133875,JNJ-38877605,10000.0,-2.5,100,87.4,1.0,10,100,1000,10000,111.0,106.8,113.4,115.5,87.4,0.0,-0.13
Healthy_12,FIMM100395,Cabozantinib,1000.0,-2.5,100,80.7,0.1,1,10,100,1000,105.0,112.1,114.0,83.7,80.7,2.0,-0.93
Healthy_12,FIMM003705,Palbociclib,421.5,-2.5,100,69.0,1.0,10,100,1000,10000,105.1,89.9,110.6,69.0,70.0,4.7,0.3
Healthy_12,FIMM003750,Idelalisib,370.4,-2.5,100,51.5,1.0,10,100,1000,10000,75.7,101.7,105.7,51.5,61.5,8.4,2.57
Healthy_12,FIMM100415,Ibrutinib,1000.0,-0.2,100,89.8,0.1,1,10,100,1000,100.2,96.8,89.8,91.8,97.0,0.0,0.0
Healthy_12,FIMM003778,Axitinib,389.1,-1.7,100,66.7,1.0,10,100,1000,10000,105.0,107.9,96.8,72.2,66.7,5.1,1.07
Healthy_12,FIMM133832,AGI-5198,10000.0,-2.5,100,90.8,1.0,10,100,1000,10000,110.6,102.5,110.4,90.8,92.0,0.0,-2.0
Healthy_12,FIMM133827,AT7519,129.9,-2.5,100,14.7,1.0,10,100,1000,10000,105.9,105.8,70.8,15.6,14.7,19.7,0.63
Healthy_12,FIMM003779,Saracatinib,424.4,-0.6,100,60.1,1.0,10,100,1000,10000,89.2,104.8,81.2,81.6,60.1,5.0,0.93
Healthy_12,FIMM003785,Tandutinib,1000.0,-2.5,100,76.5,0.1,1,10,100,1000,112.9,111.2,112.9,87.2,76.5,2.2,0.17
Healthy_12,FIMM000170,Metformin,100000.0,-1.0,100,90.8,10.0,100,1000,10000,100000,96.7,99.7,90.8,97.8,93.7,0.0,0.0
Healthy_12,FIMM003715,Foretinib,135.8,-2.5,100,62.3,0.1,1,10,100,1000,100.8,105.3,107.2,88.0,62.3,3.6,-0.27
Healthy_12,FIMM133844,PH-797804,1000.0,-2.5,100,85.1,0.1,1,10,100,1000,99.0,97.4,110.5,99.0,85.1,0.3,-0.13
Healthy_12,FIMM100386,Linifanib,1000.0,-2.5,100,89.2,0.1,1,10,100,1000,112.1,101.6,107.4,89.2,91.3,0.2,-0.27
Healthy_12,FIMM023830,Bortezomib,3.6,-2.5,100,5.5,0.1,1,10,100,1000,101.5,100.9,9.4,6.5,5.5,28.3,
Healthy_12,FIMM003794,Sorafenib,1000.0,-2.1,100,89.8,0.1,1,10,100,1000,93.8,105.9,98.9,97.0,89.8,0.0,0.0
Healthy_12,FIMM133891,Birinapant,79.1,-2.5,100,38.9,0.1,1,10,100,1000,97.9,100.0,99.9,60.7,38.9,8.0,-1.67
Healthy_12,FIMM100396,AZD1480,1000.0,-2.5,100,89.1,0.1,1,10,100,1000,109.1,109.0,105.3,95.9,89.1,0.1,0.07
Healthy_12,FIMM000183,Erlotinib,10000.0,-2.5,100,91.0,1.0,10,100,1000,10000,107.3,111.4,112.3,100.6,91.0,0.0,-1.8
Healthy_12,FIMM003733,Motesanib,630.6,-0.4,100,60.1,1.0,10,100,1000,10000,88.4,101.7,73.7,95.6,60.1,4.1,2.73
Healthy_12,FIMM133779,GSK-1838705A,2500.0,-2.5,100,83.9,0.2,2,20,200,2500,88.8,101.0,100.5,87.4,83.9,1.3,0.43
Healthy_12,FIMM000172,Imatinib,1638.3,-2.5,100,68.6,1.0,10,100,1000,10000,117.5,111.9,118.9,92.8,68.6,2.5,-1.07
Healthy_12,FIMM133878,NVP-AEW541,1779.4,-2.5,100,2.5,1.0,10,100,1000,10000,95.7,110.1,88.6,81.5,2.5,8.4,-0.07
Healthy_12,FIMM003761,Alisertib,100.0,-1.0,100,53.5,1.0,10,100,1000,10000,76.6,93.9,58.0,91.2,53.5,10.5,4.5
Healthy_12,FIMM133809,Lenvatinib,2500.0,-2.5,100,77.5,0.2,2,20,200,2500,96.9,109.2,96.6,96.3,77.5,1.3,0.27
Healthy_12,FIMM100362,Midostaurin,10000.0,-0.2,100,76.0,1.0,10,100,1000,10000,100.9,95.4,98.6,76.0,96.9,0.0,-2.23
Healthy_12,FIMM133902,Selinexor,139.6,-0.7,100,24.5,1.0,10,100,1000,10000,95.7,92.0,64.5,42.6,24.5,15.6,-1.37
Healthy_12,FIMM100364,Regorafenib,10000.0,-2.5,100,88.0,1.0,10,100,1000,10000,92.0,122.3,99.3,98.8,88.0,0.1,-1.33
Healthy_12,FIMM136387,AGI-6780,10000.0,-2.5,100,77.0,1.0,10,100,1000,10000,110.5,102.8,116.0,97.9,77.0,1.1,0.7
Healthy_12,FIMM000160,Gefitinib,10000.0,-2.5,100,84.7,1.0,10,100,1000,10000,115.8,107.3,123.7,91.2,84.7,0.9,-1.4
Healthy_12,FIMM000274,Lapatinib,1000.0,-2.5,100,93.1,0.1,1,10,100,1000,104.8,116.9,99.0,110.3,93.1,0.0,0.0
Healthy_12,FIMM003708,Selumetinib,610.1,-2.5,100,61.6,1.0,10,100,1000,10000,114.0,80.2,104.9,69.9,61.6,5.4,3.33
Healthy_12,FIMM003738,Tivozanib,100.0,-1.0,100,57.3,1.0,10,100,1000,10000,73.8,92.0,57.3,75.9,62.8,9.4,4.93
Healthy_12,FIMM003717,Tanespimycin,250.9,-1.3,100,46.9,1.0,10,100,1000,10000,96.0,102.1,87.6,54.4,46.9,9.8,-0.07
Healthy_12,FIMM133818,Pelitinib,418.9,-2.5,100,26.4,0.2,2,20,200,2500,108.5,121.4,117.3,84.1,26.4,6.6,-0.63
Healthy_12,FIMM003775,Dasatinib,8.8,-0.8,100,72.4,0.1,1,10,100,1000,93.8,97.5,86.2,72.4,80.0,5.1,1.87
Healthy_12,FIMM003767,Vemurafenib,53.8,-0.2,100,61.3,1.0,10,100,1000,10000,104.0,69.5,66.3,98.1,61.3,7.5,5.0
Healthy_12,FIMM003711,Dovitinib,175.9,-0.3,100,60.8,1.0,10,100,1000,10000,96.3,72.4,101.3,73.2,60.8,6.0,2.8
Healthy_12,FIMM003781,Canertinib,1512.5,-2.1,100,4.9,1.0,10,100,1000,10000,87.4,300.0,86.8,72.2,4.9,8.9,-1.13
Healthy_12,FIMM133846,TG100-115,10000.0,-2.5,100,79.3,1.0,10,100,1000,10000,114.1,116.0,122.8,99.8,79.3,0.7,-1.83
Healthy_12,FIMM003769,Vandetanib,1000.0,-1.2,100,95.8,0.1,1,10,100,1000,98.1,107.8,124.0,95.8,101.8,0.0,-1.17
Healthy_12,FIMM003760,MK-2206,69.5,-2.5,100,66.3,0.1,1,10,100,1000,114.8,116.4,111.6,75.5,66.3,4.3,-0.73
Healthy_12,FIMM003790,Olaparib,10000.0,-2.5,100,75.3,1.0,10,100,1000,10000,105.8,98.4,105.3,112.3,75.3,0.6,0.07
Healthy_12,FIMM003776,Tofacitinib,5000.0,-2.5,100,86.0,0.5,5,50,500,5000,86.1,99.2,86.0,102.7,91.5,0.0,0.0
Healthy_12,FIMM003763,Nilotinib,415.6,-2.5,100,57.4,1.0,10,100,1000,10000,111.2,91.0,112.9,57.4,82.0,7.0,2.5
Healthy_12,FIMM003713,Crizotinib,344.7,-2.5,100,43.9,0.1,1,10,100,1000,117.3,110.8,122.8,102.9,43.9,2.8,0.03
Healthy_12,FIMM003784,Pazopanib,103.4,-2.5,100,66.0,1.0,10,100,1000,10000,80.6,113.1,83.5,66.0,82.0,8.0,2.13
Healthy_12,FIMM003719,SNS-032,23.9,-2.0,100,9.1,1.0,10,100,1000,10000,81.6,86.9,13.4,10.5,9.1,29.1,0.87
Healthy_12,FIMM003710,Afatinib,1000.0,-2.5,100,80.1,0.1,1,10,100,1000,135.5,116.7,124.2,93.9,80.1,1.3,-0.83
Healthy_12,FIMM003742,AZD2811,1000.0,-1.0,100,85.9,0.1,1,10,100,1000,109.7,93.7,90.3,88.1,85.9,1.6,0.07
Healthy_12,FIMM023812,Cytarabine,1179.8,-1.5,100,48.3,1.0,10,100,1000,10000,103.0,100.9,95.6,78.0,48.3,5.2,
Healthy_13,FIMM003717,Tanespimycin,334.5,-1.3,100,41.0,1.0,10,100,1000,10000,105.9,99.1,89.9,52.4,41.0,10.0,0.13
Healthy_13,FIMM100396,AZD1480,1000.0,-2.5,100,96.7,0.1,1,10,100,1000,110.9,110.8,98.0,96.7,97.8,0.0,-0.03
Healthy_13,FIMM023812,Cytarabine,1299.6,-1.8,100,55.9,1.0,10,100,1000,10000,104.4,85.6,97.3,83.3,55.9,4.2,
Healthy_13,FIMM100415,Ibrutinib,1000.0,-2.5,100,93.0,0.1,1,10,100,1000,109.2,99.9,96.8,93.0,96.1,0.0,0.0
Healthy_13,FIMM136387,AGI-6780,10000.0,-2.5,100,85.1,1.0,10,100,1000,10000,113.4,108.3,102.8,110.9,85.1,0.1,-0.3
Healthy_13,FIMM000172,Imatinib,1252.8,-1.8,100,63.7,1.0,10,100,1000,10000,131.3,116.6,97.0,85.6,63.7,3.3,-0.27
Healthy_13,FIMM133809,Lenvatinib,2500.0,-2.5,100,85.5,0.2,2,20,200,2500,115.6,101.4,104.3,92.8,85.5,0.7,-0.33
Healthy_13,FIMM133818,Pelitinib,383.8,-2.5,100,18.2,0.2,2,20,200,2500,111.4,119.4,119.0,79.1,18.2,7.7,0.47
Healthy_13,FIMM100395,Cabozantinib,131.5,-2.5,100,66.2,0.1,1,10,100,1000,114.7,114.2,104.0,88.6,66.2,3.2,0.27
Healthy_13,FIMM023820,Sunitinib,1000.0,-2.5,100,81.5,0.1,1,10,100,1000,112.3,100.8,106.9,81.5,84.6,2.1,0.6
Healthy_13,FIMM003780,Bosutinib,1728.2,-2.5,100,11.7,1.0,10,100,1000,10000,105.6,119.6,100.4,82.2,11.7,7.8,-0.03
Healthy_13,FIMM133780,GSK-1904529A,10000.0,-1.0,100,85.5,1.0,10,100,1000,10000,85.5,97.7,95.5,89.3,90.0,0.0,-1.17
Healthy_13,FIMM000183,Erlotinib,840.5,-2.5,100,74.9,1.0,10,100,1000,10000,110.0,121.3,110.7,84.6,74.9,2.6,0.8
Healthy_13,FIMM003738,Tivozanib,10000.0,-0.7,100,83.8,1.0,10,100,1000,10000,110.6,94.6,88.9,90.4,83.8,1.6,-2.87
Healthy_13,FIMM100362,Midostaurin,10000.0,-2.5,100,82.6,1.0,10,100,1000,10000,118.4,104.6,101.5,82.6,88.7,1.9,-0.33
Healthy_13,FIMM003756,Ruxolitinib,1072.2,-2.5,100,70.1,1.0,10,100,1000,10000,112.4,115.9,105.4,86.3,70.1,3.0,-1.7
Healthy_13,FIMM100364,Regorafenib,4236.2,-2.5,100,73.0,1.0,10,100,1000,10000,120.2,115.3,119.3,109.5,73.0,0.7,-0.73
Healthy_13,FIMM003750,Idelalisib,1675.7,-1.8,100,57.3,1.0,10,100,1000,10000,115.9,95.7,89.7,88.4,57.3,3.4,-2.43
Healthy_13,FIMM100418,JQ1,484.6,-1.5,100,33.0,1.0,10,100,1000,10000,120.8,118.4,92.8,50.2,33.0,10.2,-0.77
Healthy_13,FIMM000143,Lovastatin,10000.0,-2.5,100,84.9,1.0,10,100,1000,10000,105.0,90.1,106.4,104.2,89.8,0.0,
Healthy_13,FIMM003742,AZD2811,1000.0,-2.5,100,80.3,0.1,1,10,100,1000,109.7,96.7,106.3,80.3,85.3,2.3,0.77
Healthy_13,FIMM003713,Crizotinib,351.5,-2.5,100,48.1,0.1,1,10,100,1000,124.4,114.3,106.4,103.5,48.1,2.5,-0.27
Healthy_13,FIMM003719,SNS-032,32.6,-1.6,100,10.3,1.0,10,100,1000,10000,116.5,87.8,23.0,10.3,11.3,27.0,-1.23
Healthy_13,FIMM003793,Vismodegib,10000.0,-2.5,100,90.0,1.0,10,100,1000,10000,106.2,90.0,98.0,103.9,97.4,0.0,0.0
Healthy_13,FIMM100375,Volasertib,38.5,-0.7,100,64.5,0.1,1,10,100,1000,111.4,100.0,86.1,79.9,64.5,4.6,0.93
Healthy_13,FIMM003734,Cediranib,361.6,-2.5,100,75.0,0.1,1,10,100,1000,111.6,131.9,118.1,102.3,75.0,0.8,-0.57
Healthy_13,FIMM133874,SGX-523,5000.0,-2.5,100,86.4,0.5,5,50,500,5000,91.5,104.7,108.5,127.3,91.4,0.0,0.0
Healthy_13,FIMM003769,Vandetanib,1000.0,-2.5,100,80.8,0.1,1,10,100,1000,93.4,122.3,112.9,94.4,80.8,1.2,0.03
Healthy_13,FIMM133891,Birinapant,16.1,-2.5,100,45.5,0.1,1,10,100,1000,91.9,107.2,87.2,46.8,45.5,12.0,2.33
Healthy_13,FIMM100386,Linifanib,1000.0,-2.5,100,86.7,0.1,1,10,100,1000,108.5,105.1,96.4,86.7,89.1,1.2,0.73
Healthy_13,FIMM003779,Saracatinib,1327.9,-1.3,100,59.7,1.0,10,100,1000,10000,111.7,120.8,90.8,85.2,59.7,3.4,-0.67
Healthy_13,FIMM023833,Quizartinib,1000.0,-2.5,100,80.9,0.1,1,10,100,1000,114.3,92.8,97.1,96.9,80.9,0.9,-0.3
Healthy_13,FIMM000274,Lapatinib,1000.0,-2.5,100,94.1,0.1,1,10,100,1000,112.0,100.3,104.7,111.3,94.1,0.0,0.0
Healthy_13,FIMM133875,JNJ-38877605,10000.0,-2.5,100,86.7,1.0,10,100,1000,10000,107.3,121.4,126.4,115.6,86.7,0.0,-0.13
Healthy_13,FIMM133844,PH-797804,1000.0,-2.5,100,87.5,0.1,1,10,100,1000,103.9,106.7,93.8,87.5,87.7,1.0,0.57
Healthy_13,FIMM003710,Afatinib,124.1,-2.5,100,65.7,0.1,1,10,100,1000,95.4,120.5,109.0,87.3,65.7,3.3,1.17
Healthy_13,FIMM133902,Selinexor,96.6,-0.7,100,20.9,1.0,10,100,1000,10000,104.4,84.7,58.2,37.7,20.9,17.9,0.93
Healthy_13,FIMM133821,Tozasertib,672.7,-0.4,100,60.9,1.0,10,100,1000,10000,96.0,89.5,87.5,88.7,60.9,3.9,0.53
Healthy_13,FIMM000170,Metformin,100000.0,-0.3,100,100.0,10.0,100,1000,10000,100000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
Healthy_13,FIMM003711,Dovitinib,2429.8,-2.5,100,59.6,1.0,10,100,1000,10000,96.9,92.1,102.1,96.4,59.6,2.6,-0.6
Healthy_13,FIMM003708,Selumetinib,10000.0,-1.0,100,83.5,1.0,10,100,1000,10000,106.0,103.9,95.2,94.0,83.5,0.5,-1.57
Healthy_13,FIMM003783,Panobinostat,7.1,-1.2,100,12.5,0.1,1,10,100,1000,116.3,88.7,48.6,13.8,12.5,22.2,-1.07
Healthy_13,FIMM133846,TG100-115,1224.7,-2.5,100,68.9,1.0,10,100,1000,10000,102.1,124.8,107.2,88.3,68.9,3.0,0.47
Healthy_13,FIMM133779,GSK-1838705A,2500.0,-2.5,100,88.0,0.2,2,20,200,2500,92.7,113.3,104.6,93.5,88.0,0.3,-0.57
Healthy_13,FIMM003776,Tofacitinib,5000.0,-0.8,100,94.2,0.5,5,50,500,5000,113.9,101.0,111.9,94.2,102.1,0.0,0.0
Healthy_13,FIMM003794,Sorafenib,1000.0,-1.6,100,85.1,0.1,1,10,100,1000,85.1,103.1,94.6,99.9,96.5,0.0,0.0
Healthy_13,FIMM003791,Masitinib,1196.0,-2.5,100,64.2,1.0,10,100,1000,10000,92.3,107.4,101.4,86.0,64.2,3.6,-1.43
Healthy_13,FIMM133832,AGI-5198,10000.0,-2.5,100,82.5,1.0,10,100,1000,10000,106.1,113.2,113.5,82.5,93.1,1.8,-0.2
Healthy_13,FIMM133878,NVP-AEW541,1460.8,-2.5,100,9.8,1.0,10,100,1000,10000,124.4,98.7,104.2,74.8,9.8,8.8,0.33
Healthy_13,FIMM003733,Motesanib,10000.0,-2.5,100,86.4,1.0,10,100,1000,10000,109.7,89.8,98.5,107.8,86.4,0.0,-1.37
Healthy_13,FIMM003761,Alisertib,10000.0,-2.5,100,83.4,1.0,10,100,1000,10000,106.0,95.9,83.4,87.8,85.8,3.8,-2.2
Healthy_13,FIMM003784,Pazopanib,758.9,-2.5,100,63.2,1.0,10,100,1000,10000,123.0,104.0,117.5,75.0,63.2,4.7,-1.17
Healthy_13,FIMM023830,Bortezomib,3.0,-2.1,100,7.5,0.1,1,10,100,1000,100.3,92.2,14.2,8.1,7.5,28.4,
Healthy_13,FIMM000160,Gefitinib,1031.9,-2.5,100,60.8,1.0,10,100,1000,10000,109.7,127.3,107.5,81.1,60.8,4.3,2.0
Healthy_13,FIMM003749,BMS-754807,22.4,-0.4,100,74.2,1.0,10,100,1000,10000,92.2,90.8,82.3,81.7,74.2,4.8,-2.37
Healthy_13,FIMM003767,Vemurafenib,10000.0,-2.5,100,91.8,1.0,10,100,1000,10000,116.5,105.5,102.2,106.8,91.8,0.0,-2.5
Healthy_13,FIMM003781,Canertinib,1074.9,-1.8,100,8.5,1.0,10,100,1000,10000,109.1,97.4,97.1,57.5,8.5,10.2,0.17
Healthy_13,FIMM109463,Ralimetinib,10000.0,-2.5,100,87.5,1.0,10,100,1000,10000,97.4,107.6,90.1,92.2,87.5,1.1,0.2
Healthy_13,FIMM003715,Foretinib,157.3,-2.5,100,63.2,0.1,1,10,100,1000,111.8,115.3,106.3,91.0,63.2,3.2,-0.67
Healthy_13,FIMM003785,Tandutinib,157.5,-2.5,100,73.1,0.1,1,10,100,1000,107.3,122.9,108.5,93.4,73.1,2.0,-0.03
Healthy_13,FIMM003790,Olaparib,10000.0,-2.5,100,86.6,1.0,10,100,1000,10000,110.8,112.7,120.0,98.3,86.6,0.2,-0.33
Healthy_13,FIMM003774,Lestaurtinib,1000.0,-2.0,100,77.3,0.1,1,10,100,1000,107.4,96.5,97.9,79.2,77.3,3.2,-0.73
Healthy_13,FIMM003751,Trametinib,250.0,-2.5,100,88.5,0.0,0,0,0,250,97.0,109.4,88.5,90.1,90.2,0.7,0.1
Healthy_13,FIMM100382,Neratinib,325.6,-2.5,100,70.0,0.1,1,10,100,1000,95.8,127.1,122.8,100.4,70.0,1.3,-1.03
Healthy_13,FIMM000176,Vatalanib,10000.0,-2.5,100,78.1,1.0,10,100,1000,10000,120.8,125.8,117.1,105.6,78.1,0.5,-0.23
Healthy_13,FIMM115484,Venetoclax,61.6,-0.6,100,65.3,1.0,10,100,1000,10000,107.1,83.5,83.9,70.2,65.3,7.4,-0.33
Healthy_13,FIMM109464,Crenolanib,1174.4,-2.5,100,5.3,1.0,10,100,1000,10000,101.4,119.1,110.2,61.9,5.3,10.3,0.47
Healthy_13,FIMM133840,PD184352,10000.0,-1.2,100,79.8,1.0,10,100,1000,10000,113.6,131.8,92.5,90.0,79.8,1.3,-1.17
Healthy_13,FIMM003746,Doramapimod,1443.6,-2.5,100,31.8,1.0,10,100,1000,10000,100.2,109.7,103.8,80.5,31.8,6.7,-1.03
Healthy_13,FIMM003705,Palbociclib,853.7,-2.5,100,62.5,1.0,10,100,1000,10000,117.0,113.4,107.0,77.5,62.5,4.5,0.1
Healthy_13,FIMM003760,MK-2206,61.2,-2.5,100,63.9,0.1,1,10,100,1000,108.4,116.9,110.3,71.4,63.9,5.0,-0.03
Healthy_13,FIMM003782,Lenalidomide,10310.1,-2.5,100,74.2,10.0,100,1000,10000,100000,106.9,107.9,104.5,87.5,74.2,2.5,0.7
Healthy_13,FIMM133827,AT7519,240.0,-2.5,100,11.9,1.0,10,100,1000,10000,97.9,118.7,90.7,14.7,11.9,17.3,-1.77
Healthy_13,FIMM003763,Nilotinib,371.5,-2.5,100,71.3,1.0,10,100,1000,10000,94.7,126.9,102.2,71.9,71.3,4.5,0.0
Healthy_13,FIMM003778,Axitinib,564.5,-1.1,100,67.2,1.0,10,100,1000,10000,108.9,101.2,95.0,79.0,67.2,3.9,-0.13
Healthy_13,FIMM133867,KW-2449,2500.0,-2.5,100,83.7,0.2,2,20,200,2500,101.1,95.1,109.2,103.0,83.7,0.2,-0.13
Healthy_13,FIMM003775,Dasatinib,1000.0,-2.5,100,88.8,0.1,1,10,100,1000,108.0,110.7,96.4,90.8,88.8,0.4,-2.83
Healthy_14,FIMM000176,Vatalanib,10000.0,-0.1,100,87.6,1.0,10,100,1000,10000,99.5,95.1,87.6,99.0,106.3,0.0,0.0
Healthy_14,FIMM003756,Ruxolitinib,177.1,-0.7,100,67.0,1.0,10,100,1000,10000,102.5,94.5,87.5,74.6,67.0,5.4,1.88
Healthy_14,FIMM109464,Crenolanib,1415.3,-1.5,100,0.7,1.0,10,100,1000,10000,103.0,99.1,85.4,65.1,0.7,9.5,1.23
Healthy_14,FIMM003774,Lestaurtinib,119.6,-2.5,100,55.2,0.1,1,10,100,1000,96.8,104.3,106.2,82.5,55.2,4.7,2.1
Healthy_14,FIMM003719,SNS-032,50.4,-2.5,100,3.9,1.0,10,100,1000,10000,95.7,100.8,18.3,4.7,3.9,26.9,3.4
Healthy_14,FIMM109463,Ralimetinib,10000.0,-2.5,100,81.4,1.0,10,100,1000,10000,100.7,121.8,141.3,137.9,86.4,0.0,0.0
Healthy_14,FIMM000172,Imatinib,1393.3,-2.5,100,72.3,1.0,10,100,1000,10000,105.6,98.0,103.5,91.6,72.3,2.3,1.6
Healthy_14,FIMM100362,Midostaurin,10000.0,-2.5,100,81.8,1.0,10,100,1000,10000,103.3,103.8,118.0,88.3,81.8,1.5,0.63
Healthy_14,FIMM003775,Dasatinib,1000.0,-0.2,100,92.8,0.1,1,10,100,1000,104.0,99.6,92.8,94.1,105.5,0.0,0.0
Healthy_14,FIMM133818,Pelitinib,259.1,-0.9,100,43.3,0.2,2,20,200,2500,93.9,98.3,88.3,76.8,43.3,5.8,2.3
Healthy_14,FIMM003767,Vemurafenib,10000.0,-2.5,100,85.2,1.0,10,100,1000,10000,103.9,102.6,105.2,112.2,85.2,0.1,-0.08
Healthy_14,FIMM133902,Selinexor,81.9,-0.8,100,34.7,1.0,10,100,1000,10000,96.5,88.1,67.4,38.6,34.7,15.5,1.08
Healthy_14,FIMM115484,Venetoclax,1000.0,-2.5,100,97.8,0.1,1,10,100,1000,97.8,103.1,103.8,101.2,106.7,0.0,0.0
Healthy_14,FIMM003769,Vandetanib,1000.0,-2.5,100,87.0,0.1,1,10,100,1000,96.8,100.1,88.0,87.0,93.7,1.5,1.13
Healthy_14,FIMM000274,Lapatinib,1000.0,-0.9,100,98.8,0.1,1,10,100,1000,99.7,100.5,103.7,98.8,106.9,0.0,0.0
Healthy_14,FIMM100396,AZD1480,1000.0,-2.5,100,79.3,0.1,1,10,100,1000,93.5,105.0,105.5,101.7,79.3,0.5,0.28
Healthy_14,FIMM133840,PD184352,848.4,-1.0,100,66.1,1.0,10,100,1000,10000,104.0,103.0,93.9,83.2,66.1,3.3,1.35
Healthy_14,FIMM003749,BMS-754807,171.6,-1.6,100,71.5,1.0,10,100,1000,10000,101.0,105.0,91.0,74.2,71.5,5.3,3.13
Healthy_14,FIMM133809,Lenvatinib,2500.0,-0.2,100,99.9,0.2,2,20,200,2500,100.0,100.0,100.0,100.0,100.0,0.0,0.0
Healthy_14,FIMM133779,GSK-1838705A,2500.0,-1.0,100,82.7,0.2,2,20,200,2500,87.3,86.5,99.5,98.9,82.7,0.0,-0.13
Healthy_14,FIMM003761,Alisertib,10000.0,-2.5,100,86.5,1.0,10,100,1000,10000,104.8,108.9,88.1,89.2,86.5,1.6,1.18
Healthy_14,FIMM003705,Palbociclib,863.8,-0.8,100,49.0,1.0,10,100,1000,10000,102.7,108.2,83.6,79.0,49.0,5.5,2.83
Healthy_14,FIMM023812,Cytarabine,1101.7,-2.5,100,41.0,1.0,10,100,1000,10000,89.8,98.3,102.4,74.0,41.0,6.6,
Healthy_14,FIMM000170,Metformin,100000.0,-0.1,100,91.0,10.0,100,1000,10000,100000,100.9,93.3,95.8,91.0,100.0,0.0,0.0
Healthy_14,FIMM133891,Birinapant,156.3,-2.0,100,59.9,0.1,1,10,100,1000,89.0,102.9,94.3,88.5,59.9,3.4,0.3
Healthy_14,FIMM100415,Ibrutinib,1000.0,-0.1,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
Healthy_14,FIMM003776,Tofacitinib,1607.5,-2.5,100,72.1,0.5,5,50,500,5000,100.5,102.6,95.5,100.2,72.1,1.1,0.5
Healthy_14,FIMM133780,GSK-1904529A,10000.0,-2.5,100,95.7,1.0,10,100,1000,10000,95.7,102.6,97.8,100.5,101.4,0.0,0.0
Healthy_14,FIMM003780,Bosutinib,3130.7,-2.5,100,1.5,1.0,10,100,1000,10000,99.2,104.4,110.4,99.5,1.5,5.6,1.08
Healthy_14,FIMM003791,Masitinib,3199.1,-2.5,100,11.4,1.0,10,100,1000,10000,102.8,104.6,107.4,100.5,11.4,4.9,1.55
