Column_Label,Type
LRCH3,Gene_Expr
LEMD1,Gene_Expr
NDUFA13,Gene_Expr
ZNF566,Gene_Expr
ZNF529,Gene_Expr
ZNF284,Gene_Expr
HTR3E,Gene_Expr
DLEU7,Gene_Expr
KRT73,Gene_Expr
TAL2,Gene_Expr
AIDA,Gene_Expr
CDIN1,Gene_Expr
CD300LF,Gene_Expr
ZPBP2,Gene_Expr
KRT5,Gene_Expr
NBPF6,Gene_Expr
GSAP,Gene_Expr
HTR3D,Gene_Expr
AGBL4,Gene_Expr
ARGFX,Gene_Expr
CYP2R1,Gene_Expr
LRRC70,Gene_Expr
ANKRD46,Gene_Expr
PIP5K1C,Gene_Expr
CYP4F2,Gene_Expr
TEX38,Gene_Expr
ZBTB6,Gene_Expr
C2orf76,Gene_Expr
TAS2R42,Gene_Expr
POLR3C,Gene_Expr
UBL4B,Gene_Expr
WWOX,Gene_Expr
CYP4Z1,Gene_Expr
CENATAC,Gene_Expr
BCL9L,Gene_Expr
POLR1D,Gene_Expr
KIF18B,Gene_Expr
ZNRF1,Gene_Expr
FFAR4,Gene_Expr
BPIFB4,Gene_Expr
SAPCD2,Gene_Expr
EDARADD,Gene_Expr
CYP4F12,Gene_Expr
MTARC1,Gene_Expr
SOWAHB,Gene_Expr
BLOC1S4,Gene_Expr
ZNF749,Gene_Expr
KLHL32,Gene_Expr
MRTFB,Gene_Expr
BTLA,Gene_Expr
ZNF17,Gene_Expr
KDM4D,Gene_Expr
GPAT2,Gene_Expr
TOR3A,Gene_Expr
GABRA5,Gene_Expr
PPP1CC,Gene_Expr
ZNF555,Gene_Expr
NAP1L3,Gene_Expr
PRELID2,Gene_Expr
BACE1,Gene_Expr
RGS9BP,Gene_Expr
TMEM212,Gene_Expr
SLC36A3,Gene_Expr
SLC36A2,Gene_Expr
THBS2,Gene_Expr
RXRA,Gene_Expr
ANKRD37,Gene_Expr
NUDT17,Gene_Expr
MINAR2,Gene_Expr
ZNF75D,Gene_Expr
CYP4X1,Gene_Expr
KRT26,Gene_Expr
KRT10,Gene_Expr
GOLGA8R,Gene_Expr
CD300E,Gene_Expr
CCDC30,Gene_Expr
NKRF,Gene_Expr
GLDN,Gene_Expr
FCAR,Gene_Expr
KPNA4,Gene_Expr
TRDN,Gene_Expr
OR6P1,Gene_Expr
KRT3,Gene_Expr
ZNF501,Gene_Expr
ZNF197,Gene_Expr
SPATA12,Gene_Expr
TMPRSS12,Gene_Expr
FAM228A,Gene_Expr
DEFB132,Gene_Expr
NAP1L2,Gene_Expr
RPS23,Gene_Expr
GNG2,Gene_Expr
BTN3A2,Gene_Expr
AKAP14,Gene_Expr
PCLO,Gene_Expr
RGS7BP,Gene_Expr
INSIG1,Gene_Expr
MYT1L,Gene_Expr
IRX2-DT,Gene_Expr
ZNF396,Gene_Expr
TMEM222,Gene_Expr
OR9Q1,Gene_Expr
CLCNKA,Gene_Expr
ARHGAP30,Gene_Expr
SEPTIN10,Gene_Expr
FAM86B1,Gene_Expr
CYP4F8,Gene_Expr
CYP4F3,Gene_Expr
SMYD4,Gene_Expr
FOXD2,Gene_Expr
GPATCH8,Gene_Expr
CEACAM19,Gene_Expr
NF2,Gene_Expr
SMIM29,Gene_Expr
SPATC1,Gene_Expr
UBE2H,Gene_Expr
HPDL,Gene_Expr
KATNA1,Gene_Expr
FSD2,Gene_Expr
ARAP1,Gene_Expr
KIF24,Gene_Expr
PDE2A,Gene_Expr
CARMIL3,Gene_Expr
PRG2,Gene_Expr
PRR5,Gene_Expr
ZFP91,Gene_Expr
C17orf58,Gene_Expr
BCDIN3D,Gene_Expr
CYP27C1,Gene_Expr
LYRM7,Gene_Expr
CFAP73,Gene_Expr
CCDC73,Gene_Expr
BCR,Gene_Expr
MPPED1,Gene_Expr
FSCN2,Gene_Expr
SPIN4,Gene_Expr
ZNF732,Gene_Expr
SPIN2B,Gene_Expr
SPATA31D3,Gene_Expr
HYAL3,Gene_Expr
VSIG10L,Gene_Expr
CXCR3,Gene_Expr
ZNF397,Gene_Expr
ZSCAN30,Gene_Expr
TPCN1,Gene_Expr
LILRB4,Gene_Expr
TNFRSF4,Gene_Expr
KRT16,Gene_Expr
HEXIM1,Gene_Expr
TRABD2A,Gene_Expr
PDZD7,Gene_Expr
POFUT2,Gene_Expr
QRFPR,Gene_Expr
MAPT,Gene_Expr
ERCC6L,Gene_Expr
TMEM17,Gene_Expr
TNFRSF18,Gene_Expr
RTN4RL2,Gene_Expr
ZDHHC17,Gene_Expr
ZNF395,Gene_Expr
ZACN,Gene_Expr
PPARA,Gene_Expr
TMEM232,Gene_Expr
EFCAB6,Gene_Expr
KANK3,Gene_Expr
EMID1,Gene_Expr
RHD,Gene_Expr
ESPN,Gene_Expr
PNLIPRP1,Gene_Expr
PTRH1,Gene_Expr
SAMD7,Gene_Expr
GPR141,Gene_Expr
TMPRSS6,Gene_Expr
CYP4A11,Gene_Expr
TMEM216,Gene_Expr
RPS19BP1,Gene_Expr
TMPRSS11A,Gene_Expr
TMEM262,Gene_Expr
C3orf70,Gene_Expr
TEAD1,Gene_Expr
OR2AK2,Gene_Expr
PLCD1,Gene_Expr
CCK,Gene_Expr
ENTPD5,Gene_Expr
MITF,Gene_Expr
HEATR4,Gene_Expr
NAP1L1,Gene_Expr
LILRA5,Gene_Expr
CMC1,Gene_Expr
SLIT1,Gene_Expr
LYPD6,Gene_Expr
AKR1C1,Gene_Expr
SPATA21,Gene_Expr
RNF220,Gene_Expr
ANGPTL5,Gene_Expr
SHTN1,Gene_Expr
ZNF546,Gene_Expr
TSPYL4,Gene_Expr
MT1X,Gene_Expr
GCNT1,Gene_Expr
SESTD1,Gene_Expr
FNBP1,Gene_Expr
DYNC2H1,Gene_Expr
KRT12,Gene_Expr
BCAM,Gene_Expr
RSBN1L,Gene_Expr
NPSR1,Gene_Expr
WDR86,Gene_Expr
EPOR,Gene_Expr
FAM9C,Gene_Expr
CIDEC,Gene_Expr
DCC,Gene_Expr
TAF9B,Gene_Expr
PCDHB13,Gene_Expr
MAGI2,Gene_Expr
LUZP2,Gene_Expr
LHFPL3,Gene_Expr
CHP1,Gene_Expr
FPR3,Gene_Expr
H1-6,Gene_Expr
C11orf96,Gene_Expr
KCNJ11,Gene_Expr
CDHR4,Gene_Expr
COL4A1,Gene_Expr
PLEKHG7,Gene_Expr
GJA4,Gene_Expr
PTMA,Gene_Expr
HSPA14,Gene_Expr
ATP13A5,Gene_Expr
SIRT7,Gene_Expr
PRR27,Gene_Expr
IFT140,Gene_Expr
POTEG,Gene_Expr
AGMO,Gene_Expr
CYP26C1,Gene_Expr
TLR5,Gene_Expr
USP7,Gene_Expr
NANOS3,Gene_Expr
NHLRC1,Gene_Expr
DPPA3,Gene_Expr
PLEKHN1,Gene_Expr
ZNF385C,Gene_Expr
LINC02583,Gene_Expr
MAGEH1,Gene_Expr
TET3,Gene_Expr
ZNF286A,Gene_Expr
ISG15,Gene_Expr
EXD3,Gene_Expr
OR5W2,Gene_Expr
LIAT1,Gene_Expr
ZKSCAN4,Gene_Expr
RGPD1,Gene_Expr
DHRS4L2,Gene_Expr
SAMD11,Gene_Expr
PERM1,Gene_Expr
VMAC,Gene_Expr
HAPLN4,Gene_Expr
ERC2,Gene_Expr
B3GLCT,Gene_Expr
SPRY4,Gene_Expr
TRPV2,Gene_Expr
AMTN,Gene_Expr
C2orf88,Gene_Expr
TMEM203,Gene_Expr
KBTBD12,Gene_Expr
THSD4,Gene_Expr
DNAJB13,Gene_Expr
GABRD,Gene_Expr
TCEA1,Gene_Expr
NHEJ1,Gene_Expr
FANCA,Gene_Expr
SECISBP2,Gene_Expr
OR52B6,Gene_Expr
C9orf153,Gene_Expr
ADH1A,Gene_Expr
SEMA4D,Gene_Expr
LIN28B,Gene_Expr
DIPK1C,Gene_Expr
DNAH17,Gene_Expr
MCRS1,Gene_Expr
TMEM72,Gene_Expr
FANCM,Gene_Expr
ZNF70,Gene_Expr
CARD9,Gene_Expr
PEAR1,Gene_Expr
ZFP69B,Gene_Expr
TMEM202,Gene_Expr
SOWAHD,Gene_Expr
ZFP69,Gene_Expr
RTL4,Gene_Expr
TMEM220,Gene_Expr
C2orf78,Gene_Expr
H1-2,Gene_Expr
PLSCR3,Gene_Expr
EIF4EBP1,Gene_Expr
P2RX2,Gene_Expr
ASCL4,Gene_Expr
OR6C75,Gene_Expr
CCDC157,Gene_Expr
TTC24,Gene_Expr
PABIR1,Gene_Expr
PALM3,Gene_Expr
GFRAL,Gene_Expr
FYB2,Gene_Expr
SHISA7,Gene_Expr
LRRC74B,Gene_Expr
DMBT1,Gene_Expr
CLEC17A,Gene_Expr
LCN10,Gene_Expr
LDLRAD2,Gene_Expr
C2orf66,Gene_Expr
OVCH1,Gene_Expr
ZFTRAF1,Gene_Expr
COL14A1,Gene_Expr
DNER,Gene_Expr
CPSF4L,Gene_Expr
KLHL17,Gene_Expr
PLA2G2C,Gene_Expr
ZSCAN23,Gene_Expr
RINL,Gene_Expr
C17orf99,Gene_Expr
OR7D2,Gene_Expr
TPRG1,Gene_Expr
SNHG28,Gene_Expr
MORN2,Gene_Expr
RTP5,Gene_Expr
S100A3,Gene_Expr
UBQLN2,Gene_Expr
RILPL1,Gene_Expr
C19orf67,Gene_Expr
ZNF490,Gene_Expr
CLCN1,Gene_Expr
NRN1L,Gene_Expr
NWD1,Gene_Expr
ARL4C,Gene_Expr
RNF133,Gene_Expr
TMEM221,Gene_Expr
TREML4,Gene_Expr
RAB42,Gene_Expr
WNT7B,Gene_Expr
ZFTA,Gene_Expr
PRSS45P,Gene_Expr
PLA2G4E,Gene_Expr
GPR89B,Gene_Expr
EYS,Gene_Expr
C6orf132,Gene_Expr
OR2AG2,Gene_Expr
MAPK12,Gene_Expr
TMEM215,Gene_Expr
NUTM2G,Gene_Expr
COL4A5,Gene_Expr
AGRN,Gene_Expr
NHS,Gene_Expr
OTOG,Gene_Expr
CIMIP2A,Gene_Expr
TMPPE,Gene_Expr
ZNF626,Gene_Expr
HEPACAM2,Gene_Expr
SMTNL2,Gene_Expr
ZC3H6,Gene_Expr
LAMTOR4,Gene_Expr
PRKAR1B,Gene_Expr
NUTM2B,Gene_Expr
NCR3LG1,Gene_Expr
DCUN1D3,Gene_Expr
POTEE,Gene_Expr
ZNF793,Gene_Expr
TUBB4B,Gene_Expr
AGAP4,Gene_Expr
COMMD6,Gene_Expr
PLA2G2A,Gene_Expr
IL17REL,Gene_Expr
HYKK,Gene_Expr
OR7A5,Gene_Expr
C15orf62,Gene_Expr
RUFY4,Gene_Expr
ZNF383,Gene_Expr
HES4,Gene_Expr
ZNF669,Gene_Expr
PEAK3,Gene_Expr
LRRIQ4,Gene_Expr
CENPP,Gene_Expr
PLSCR1,Gene_Expr
C3orf62,Gene_Expr
ENO4,Gene_Expr
ZNF559,Gene_Expr
SBK1,Gene_Expr
SLC38A3,Gene_Expr
GTF2F2,Gene_Expr
CIBAR1,Gene_Expr
FOCAD,Gene_Expr
PRR19,Gene_Expr
ZP3,Gene_Expr
H3-5,Gene_Expr
JAKMIP3,Gene_Expr
PPP3R2,Gene_Expr
PDCD1,Gene_Expr
CLEC2A,Gene_Expr
GPR21,Gene_Expr
DYNLT4,Gene_Expr
SELL,Gene_Expr
CHM,Gene_Expr
BLOC1S5,Gene_Expr
CERKL,Gene_Expr
SLC24A5,Gene_Expr
IER5L,Gene_Expr
H2AX,Gene_Expr
INSC,Gene_Expr
SERPINA5,Gene_Expr
ACTMAP,Gene_Expr
LCTL,Gene_Expr
NCCRP1,Gene_Expr
COL25A1,Gene_Expr
FAM83G,Gene_Expr
CFAP77,Gene_Expr
SRSF10,Gene_Expr
HBA2,Gene_Expr
DUSP28,Gene_Expr
CCDC9B,Gene_Expr
NBR1,Gene_Expr
RALGAPA2,Gene_Expr
NDOR1,Gene_Expr
NKAIN2,Gene_Expr
PAQR9,Gene_Expr
CFAP54,Gene_Expr
CLN3,Gene_Expr
FAM72B,Gene_Expr
ASAH2,Gene_Expr
SUMO2,Gene_Expr
NANOS1,Gene_Expr
HMX3,Gene_Expr
GOLGA8M,Gene_Expr
ZNF177,Gene_Expr
RTL6,Gene_Expr
DPYD,Gene_Expr
S100A16,Gene_Expr
PTAR1,Gene_Expr
CC2D2B,Gene_Expr
RNASE9,Gene_Expr
SAXO2,Gene_Expr
RHCE,Gene_Expr
C2orf80,Gene_Expr
IDO2,Gene_Expr
PARVB,Gene_Expr
SLC4A5,Gene_Expr
UROS,Gene_Expr
OR56A5,Gene_Expr
KRTAP24-1,Gene_Expr
ZDHHC9,Gene_Expr
ZBED10P,Gene_Expr
QRFP,Gene_Expr
SMIM15,Gene_Expr
OSTN,Gene_Expr
VWC2,Gene_Expr
FAM221A,Gene_Expr
TMEM120B,Gene_Expr
FSIP2,Gene_Expr
RBM34,Gene_Expr
NOXA1,Gene_Expr
TMEM198,Gene_Expr
BCL2L15,Gene_Expr
FZD9,Gene_Expr
SPRED3,Gene_Expr
PLET1,Gene_Expr
ADRB3,Gene_Expr
SKOR1,Gene_Expr
PRELP,Gene_Expr
ZNF548,Gene_Expr
MTF1,Gene_Expr
SHISA6,Gene_Expr
TMEM201,Gene_Expr
NHLRC3,Gene_Expr
HMX2,Gene_Expr
SNTN,Gene_Expr
ZDHHC11,Gene_Expr
CALHM6,Gene_Expr
CNR2,Gene_Expr
SLX4,Gene_Expr
ENTPD8,Gene_Expr
RPL14,Gene_Expr
BEND4,Gene_Expr
FAM78B,Gene_Expr
ZNF563,Gene_Expr
TMC3,Gene_Expr
FBF1,Gene_Expr
KLRG2,Gene_Expr
ASTL,Gene_Expr
MSL1,Gene_Expr
LRRK2,Gene_Expr
GJB3,Gene_Expr
INSYN2A,Gene_Expr
TRMT2B,Gene_Expr
HACD4,Gene_Expr
CFAP126,Gene_Expr
FAM120AOS,Gene_Expr
UTS2B,Gene_Expr
C9orf152,Gene_Expr
NOC2L,Gene_Expr
MSANTD1,Gene_Expr
AADACL3,Gene_Expr
NELFB,Gene_Expr
SLC15A5,Gene_Expr
LIPI,Gene_Expr
LRRC66,Gene_Expr
ZNF292,Gene_Expr
HUS1B,Gene_Expr
KCTD21,Gene_Expr
SBSN,Gene_Expr
ADAT2,Gene_Expr
KIR2DL4,Gene_Expr
ZNF567,Gene_Expr
NDUFA4,Gene_Expr
ANKDD1B,Gene_Expr
ALKBH2,Gene_Expr
RNFT1,Gene_Expr
RNF222,Gene_Expr
RELN,Gene_Expr
FAM111B,Gene_Expr
APOD,Gene_Expr
H1-0,Gene_Expr
LITAF,Gene_Expr
VSTM1,Gene_Expr
TMEM120A,Gene_Expr
ARID2,Gene_Expr
SF3B3,Gene_Expr
PRSS48,Gene_Expr
IL1RAPL2,Gene_Expr
BLOC1S3,Gene_Expr
ANKRD34B,Gene_Expr
PLAC9,Gene_Expr
FAM47B,Gene_Expr
NKAPL,Gene_Expr
FSCB,Gene_Expr
CLDN4,Gene_Expr
ZNF573,Gene_Expr
GRAPL,Gene_Expr
FAM47E,Gene_Expr
JPT1,Gene_Expr
ZNF527,Gene_Expr
ZAR1L,Gene_Expr
S100A13,Gene_Expr
ZNF33A,Gene_Expr
KRT77,Gene_Expr
PCDH18,Gene_Expr
DCAF8L2,Gene_Expr
ZNF600,Gene_Expr
BTBD8,Gene_Expr
MAOA,Gene_Expr
C15orf61,Gene_Expr
NUGGC,Gene_Expr
TSPYL1,Gene_Expr
TRIM64B,Gene_Expr
PNRC2,Gene_Expr
DRICH1,Gene_Expr
GJB5,Gene_Expr
FHIT,Gene_Expr
ALKAL2,Gene_Expr
ZKSCAN3,Gene_Expr
FOXR2,Gene_Expr
RRP7A,Gene_Expr
LIN54,Gene_Expr
FAM53B,Gene_Expr
FAM180A,Gene_Expr
BNIP5,Gene_Expr
SPANXN4,Gene_Expr
S100A14,Gene_Expr
KAZN,Gene_Expr
SLC35E2B,Gene_Expr
TOGARAM2,Gene_Expr
NEMP2,Gene_Expr
ALG1L1P,Gene_Expr
KIAA0408,Gene_Expr
GSPT2,Gene_Expr
TBC1D28,Gene_Expr
C8orf76,Gene_Expr
CXCL17,Gene_Expr
HMGB1,Gene_Expr
MMP23B,Gene_Expr
SH2D5,Gene_Expr
ZFP92,Gene_Expr
NCR1,Gene_Expr
RASSF10,Gene_Expr
GJB4,Gene_Expr
OR2L13,Gene_Expr
BLOC1S2,Gene_Expr
SYCP2,Gene_Expr
ZNF724,Gene_Expr
IL1RAP,Gene_Expr
PTPRT,Gene_Expr
MYBPC1,Gene_Expr
PAX5,Gene_Expr
OR6M1,Gene_Expr
SPOCK3,Gene_Expr
ZNF676,Gene_Expr
ZNF699,Gene_Expr
TDRD7,Gene_Expr
CFAP119,Gene_Expr
MATCAP1,Gene_Expr
HLA-DRB1,Gene_Expr
VN1R2,Gene_Expr
MYT1,Gene_Expr
SERPINA3,Gene_Expr
AKR1C3,Gene_Expr
SPATS2L,Gene_Expr
ZNF250,Gene_Expr
WDSUB1,Gene_Expr
ZNF79,Gene_Expr
S100A4,Gene_Expr
PLEKHG4,Gene_Expr
FAT4,Gene_Expr
LINC03042,Gene_Expr
KIF19,Gene_Expr
OR6K2,Gene_Expr
ZNF681,Gene_Expr
ACADSB,Gene_Expr
STK40,Gene_Expr
TMEM63A,Gene_Expr
CTSE,Gene_Expr
SEMA4A,Gene_Expr
MPHOSPH8,Gene_Expr
GREB1,Gene_Expr
SIRPB2,Gene_Expr
ZNF766,Gene_Expr
RYR1,Gene_Expr
SRGAP3,Gene_Expr
FAM217B,Gene_Expr
SULT1C3,Gene_Expr
TUBB,Gene_Expr
LCOR,Gene_Expr
SUPT5H,Gene_Expr
XPNPEP3,Gene_Expr
OR2C3,Gene_Expr
ZNF107,Gene_Expr
PPIA,Gene_Expr
ZNF471,Gene_Expr
ZNF836,Gene_Expr
ZNF493,Gene_Expr
GTF2IRD2,Gene_Expr
GRM7,Gene_Expr
SUPT3H,Gene_Expr
NIF3L1,Gene_Expr
ATP2A1,Gene_Expr
IARS1,Gene_Expr
MFSD14CP,Gene_Expr
POM121,Gene_Expr
ZBTB44,Gene_Expr
GIMAP5,Gene_Expr
STK31,Gene_Expr
NLGN3,Gene_Expr
OR8D1,Gene_Expr
ADH7,Gene_Expr
ZKSCAN7,Gene_Expr
ZNF729,Gene_Expr
CD55,Gene_Expr
CPNE4,Gene_Expr
ZNF565,Gene_Expr
NTNG2,Gene_Expr
ELAVL3,Gene_Expr
WDR5,Gene_Expr
LONP1,Gene_Expr
TRRAP,Gene_Expr
NUDT11,Gene_Expr
SRGAP2B,Gene_Expr
FUT4,Gene_Expr
ASB13,Gene_Expr
SLC35F1,Gene_Expr
ZNF34,Gene_Expr
ZNF781,Gene_Expr
ZNF140,Gene_Expr
INCA1,Gene_Expr
ZNF774,Gene_Expr
PTPN1,Gene_Expr
EVL,Gene_Expr
THEM5,Gene_Expr
NOXO1,Gene_Expr
EPHB4,Gene_Expr
PRTN3,Gene_Expr
ZNF765,Gene_Expr
ZNF124,Gene_Expr
XRCC6,Gene_Expr
S100A5,Gene_Expr
PPP1R26,Gene_Expr
NBPF4,Gene_Expr
TSC22D2,Gene_Expr
ASMT,Gene_Expr
NPIPB15,Gene_Expr
ZNF569,Gene_Expr
ARMCX4,Gene_Expr
YRDC,Gene_Expr
ZNF777,Gene_Expr
PIK3R4,Gene_Expr
ZNF775,Gene_Expr
ZNF605,Gene_Expr
TRAPPC2,Gene_Expr
RFX8,Gene_Expr
MYL6B,Gene_Expr
ZNF799,Gene_Expr
FGF16,Gene_Expr
SIAH1,Gene_Expr
GK2,Gene_Expr
C20orf96,Gene_Expr
ESRRG,Gene_Expr
IPO4,Gene_Expr
NCOR2,Gene_Expr
SULT1A1,Gene_Expr
ARL9,Gene_Expr
PRPF40A,Gene_Expr
GDAP2,Gene_Expr
TCEAL3,Gene_Expr
ANAPC7,Gene_Expr
TPK1,Gene_Expr
SLC6A9,Gene_Expr
AFAP1,Gene_Expr
NACA,Gene_Expr
MYO18A,Gene_Expr
SPTSSB,Gene_Expr
BORCS6,Gene_Expr
MAN2A2,Gene_Expr
MME,Gene_Expr
FAM72A,Gene_Expr
CACNA1H,Gene_Expr
SULF2,Gene_Expr
HBG2,Gene_Expr
LAMA2,Gene_Expr
PLXNB2,Gene_Expr
AJAP1,Gene_Expr
XRCC2,Gene_Expr
MYO6,Gene_Expr
MRTFA,Gene_Expr
HDAC2,Gene_Expr
ZNF782,Gene_Expr
SLC22A25,Gene_Expr
POTEF,Gene_Expr
ZNF846,Gene_Expr
MMP1,Gene_Expr
ADH1B,Gene_Expr
UGT2B15,Gene_Expr
TCF4,Gene_Expr
WNK3,Gene_Expr
SDHAF3,Gene_Expr
HRH1,Gene_Expr
RABL6,Gene_Expr
ZNF136,Gene_Expr
ZKSCAN5,Gene_Expr
ZNF502,Gene_Expr
TRAPPC4,Gene_Expr
IFT70B,Gene_Expr
SLC30A10,Gene_Expr
TECPR2,Gene_Expr
TLR7,Gene_Expr
FAM180B,Gene_Expr
ZFP62,Gene_Expr
ERI2,Gene_Expr
TOMM7,Gene_Expr
HSH2D,Gene_Expr
TRPV1,Gene_Expr
ZNF33B,Gene_Expr
ZNF512B,Gene_Expr
AMZ2,Gene_Expr
ZNF431,Gene_Expr
ALKAL1,Gene_Expr
NF1,Gene_Expr
VKORC1L1,Gene_Expr
ZNF418,Gene_Expr
DAPK1,Gene_Expr
HLA-DQA1,Gene_Expr
COL27A1,Gene_Expr
GM2A,Gene_Expr
H2AC13,Gene_Expr
S100A2,Gene_Expr
ZNF700,Gene_Expr
POU3F4,Gene_Expr
CD47,Gene_Expr
OR52K1,Gene_Expr
TLE1,Gene_Expr
MAML3,Gene_Expr
H2AC11,Gene_Expr
STRN3,Gene_Expr
ZNF239,Gene_Expr
CHRNG,Gene_Expr
ZSCAN16,Gene_Expr
MVB12B,Gene_Expr
ILRUN,Gene_Expr
POTEI,Gene_Expr
ADA,Gene_Expr
ARID5A,Gene_Expr
PATE2,Gene_Expr
PPTC7,Gene_Expr
KRT39,Gene_Expr
TOMM20L,Gene_Expr
RGPD4,Gene_Expr
NHLRC2,Gene_Expr
H2AC7,Gene_Expr
ZFP28,Gene_Expr
CRACDL,Gene_Expr
ZNG1C,Gene_Expr
SCN8A,Gene_Expr
LAMB3,Gene_Expr
H2BC26,Gene_Expr
KPNA5,Gene_Expr
ANKRD36B,Gene_Expr
ARHGEF12,Gene_Expr
HCAR1,Gene_Expr
PDLIM7,Gene_Expr
FLNA,Gene_Expr
TMEM26,Gene_Expr
SRGAP1,Gene_Expr
FAM3C,Gene_Expr
NOP9,Gene_Expr
ZNF705A,Gene_Expr
SLC39A10,Gene_Expr
CASP4,Gene_Expr
AP2A1,Gene_Expr
ZNF585A,Gene_Expr
FUT11,Gene_Expr
ANXA4,Gene_Expr
LAGE3,Gene_Expr
WDR5B,Gene_Expr
WDR45,Gene_Expr
METTL9,Gene_Expr
ZNF138,Gene_Expr
ZNF429,Gene_Expr
ZNF470,Gene_Expr
SERTAD1,Gene_Expr
ZNF100,Gene_Expr
EOLA2,Gene_Expr
ZNF398,Gene_Expr
ZSCAN25,Gene_Expr
ANXA6,Gene_Expr
ZNF441,Gene_Expr
GMFB,Gene_Expr
SIGLEC15,Gene_Expr
ZNF420,Gene_Expr
ZNF763,Gene_Expr
ZMYM1,Gene_Expr
DTHD1,Gene_Expr
H4C3,Gene_Expr
ZSCAN26,Gene_Expr
MAFG,Gene_Expr
ARRDC1,Gene_Expr
KIAA1671,Gene_Expr
IGF2R,Gene_Expr
GAL3ST4,Gene_Expr
DYNC1H1,Gene_Expr
SLC6A17,Gene_Expr
IFNL3,Gene_Expr
PCBP2,Gene_Expr
ZGPAT,Gene_Expr
SLC25A29,Gene_Expr
PGAP1,Gene_Expr
SRC,Gene_Expr
ZNF679,Gene_Expr
ZNF682,Gene_Expr
OR8B8,Gene_Expr
ZNF772,Gene_Expr
ZNF257,Gene_Expr
PCNX3,Gene_Expr
ADAM32,Gene_Expr
ACSL5,Gene_Expr
LRRC8B,Gene_Expr
ABCB8,Gene_Expr
H3C12,Gene_Expr
SND1,Gene_Expr
ZNF785,Gene_Expr
SULT1A2,Gene_Expr
NEK5,Gene_Expr
PSMD12,Gene_Expr
ADGRA1,Gene_Expr
PIWIL2,Gene_Expr
NOL4L,Gene_Expr
CYSRT1,Gene_Expr
SLC22A4,Gene_Expr
ZSCAN5B,Gene_Expr
ENTPD4,Gene_Expr
C1D,Gene_Expr
TBC1D9B,Gene_Expr
H4C11,Gene_Expr
SLC2A7,Gene_Expr
FAM110D,Gene_Expr
SERPINA1,Gene_Expr
TPSB2,Gene_Expr
KANK2,Gene_Expr
C6orf141,Gene_Expr
GTF2E2,Gene_Expr
IL27,Gene_Expr
RAD54B,Gene_Expr
ZNF165,Gene_Expr
SYNGAP1,Gene_Expr
FITM2,Gene_Expr
BLM,Gene_Expr
KRBOX5,Gene_Expr
DDI2,Gene_Expr
SVIL,Gene_Expr
TRIM33,Gene_Expr
LRP10,Gene_Expr
PELI1,Gene_Expr
ZNF655,Gene_Expr
MRPL21,Gene_Expr
LYPD2,Gene_Expr
UAP1L1,Gene_Expr
ZNF98,Gene_Expr
FBXL22,Gene_Expr
ZNF786,Gene_Expr
ZNF517,Gene_Expr
ZNF675,Gene_Expr
SLC22A5,Gene_Expr
DACT3,Gene_Expr
ADARB1,Gene_Expr
ZNF860,Gene_Expr
HTT,Gene_Expr
OR6N1,Gene_Expr
C5AR1,Gene_Expr
CYP2B6,Gene_Expr
H3C4,Gene_Expr
DCHS2,Gene_Expr
VEPH1,Gene_Expr
FABP12,Gene_Expr
SHPK,Gene_Expr
IPP,Gene_Expr
OPALIN,Gene_Expr
OR13G1,Gene_Expr
MAP3K5,Gene_Expr
OGDHL,Gene_Expr
CYP2F1,Gene_Expr
GSTK1,Gene_Expr
HNRNPAB,Gene_Expr
OR2L5,Gene_Expr
STMN3,Gene_Expr
PDGFA,Gene_Expr
GYPE,Gene_Expr
COL13A1,Gene_Expr
SPN,Gene_Expr
ZNF695,Gene_Expr
PCDHB11,Gene_Expr
ZNF628,Gene_Expr
GALP,Gene_Expr
SLC2A10,Gene_Expr
ZNF665,Gene_Expr
RPF2,Gene_Expr
SLC28A3,Gene_Expr
FAM177B,Gene_Expr
MIB2,Gene_Expr
MYO5A,Gene_Expr
CARINH,Gene_Expr
GZMM,Gene_Expr
ATG7,Gene_Expr
SIPA1L1,Gene_Expr
IFT70A,Gene_Expr
SSPOP,Gene_Expr
ELANE,Gene_Expr
RAB40C,Gene_Expr
PIGN,Gene_Expr
COL4A6,Gene_Expr
ZNF624,Gene_Expr
ANKRD13C-DT,Gene_Expr
HOXA4,Gene_Expr
TOPORS,Gene_Expr
BCO2,Gene_Expr
KCNMB2,Gene_Expr
ENTPD6,Gene_Expr
DMBX1,Gene_Expr
ENPP1,Gene_Expr
CCDC154,Gene_Expr
FAR1,Gene_Expr
CPLANE1,Gene_Expr
ZNF841,Gene_Expr
MFAP5,Gene_Expr
MYH6,Gene_Expr
ZNF615,Gene_Expr
EOLA1,Gene_Expr
CDC42SE1,Gene_Expr
MPEG1,Gene_Expr
SERPINB2,Gene_Expr
DPP4,Gene_Expr
SERPINB13,Gene_Expr
PDCD1LG2,Gene_Expr
ZNF433,Gene_Expr
CCER1,Gene_Expr
DNAH10,Gene_Expr
SLC22A24,Gene_Expr
SPTAN1,Gene_Expr
NMB,Gene_Expr
PARVA,Gene_Expr
KLHL14,Gene_Expr
OR6C74,Gene_Expr
FAM114A1,Gene_Expr
RPE,Gene_Expr
ZNF460,Gene_Expr
CR1L,Gene_Expr
PHF2,Gene_Expr
RPS26,Gene_Expr
SLIRP-OT1,Gene_Expr
PSAP,Gene_Expr
